frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender,r_hip_vel,r_knee_vel,r_ankle_vel,r_elbow_vel,r_shoulder_vel,r_hip_accel,r_knee_accel,r_ankle_accel,r_elbow_accel,r_shoulder_accel
21,160.03083674740344,152.18306639396113,124.30612743437902,137.46977141508012,33.623132177873174,male,-8.304903112435309,2.872564123352228,-2.363413946094093,-0.6348484578470805,1.3387460746339943,-11.864147303479012,4.103663033360326,-3.376305637277276,-0.9069263683529722,1.912494392334278
22,158.47496234430716,156.84773137692451,121.42803056381376,139.05706007932778,35.140329691686304,male,-2.121646913313113,6.360906794950074,-3.924677550770807,2.164484542155908,2.0689057006542684,-2.8931548817906085,8.673963811295556,-5.351833023778374,2.951569830212602,2.8212350463467297
23,159.9760805157093,167.33590521846577,129.60946584810537,140.8325144707914,35.922729400977175,male,1.957980223568009,13.680226749836418,10.67143732733688,2.3158100758221205,1.0205213599446146,2.553887248132185,17.84377402152576,13.91926607913506,3.0206218380288528,1.3311148173190623
24,163.7547926441455,175.5461909240041,132.4567419919372,146.53723729186387,36.69332178130128,male,4.723390160545264,10.262857131922908,3.559095179789793,7.130903526340582,0.9632404754051294,5.9042377006815805,12.828571414903632,4.448868974737241,8.913629407925727,1.2040505942564117
25,166.0480769708508,179.1151934391655,132.39051541639742,149.3310733502851,38.34789045708362,male,2.7519411920463317,4.282803018193681,-0.0794718906477442,3.3526032701054644,1.985482410938812,3.302329430455597,5.139363621832417,-0.095366268777293,4.0231239241265575,2.382578893126574
26,165.29924666014526,179.13827493745922,135.45638495891325,150.6852422486447,40.14538499040037,male,-0.8640349738909947,0.0266324980312158,3.537541779825954,1.5625025750303114,2.0740321538270203,-0.9969634314126862,0.0307298054206336,4.081778976722255,1.802887586573436,2.393114023646562
27,164.64376928412997,179.8848432804685,135.1404305509373,154.07315389505752,41.379395362998594,male,-0.7283081955725379,0.8295203811214138,-0.3510604533065968,3.764346273792019,1.3711226362202449,-0.809231328413931,0.9216893123571264,-0.390067170340663,4.182606970880021,1.523469595800272
28,162.94694366633416,174.05047138549003,135.91124648771117,158.58216520966613,41.70753287301642,male,-1.8180274476383675,-6.251112744619778,0.82587421797199,4.831083551366372,0.351575903590527,-1.947886551041108,-6.697620797806906,0.8848652335414179,5.176160947892541,0.3766884681327074
29,164.03442374870534,171.55100982776662,127.185629194597,159.67111166767688,42.519050334895326,male,1.1249793955563852,-2.585649887300076,-9.02650064804914,1.1264963358731923,0.839500822633352,1.1637717885066052,-2.674810228241458,-9.337759291085318,1.165341037110199,0.8684491268620883
30,169.12085474298843,173.18580205073113,122.45796672912572,162.56961675025923,41.758455363381074,male,5.086430994283091,1.6347922229645064,-4.727662465471283,2.8985050825823464,-0.7605949715142515,5.086430994283091,1.6347922229645064,-4.727662465471283,2.8985050825823464,-0.7605949715142515
31,170.63823145539035,175.1890265803017,119.86489921270064,168.70700390725213,36.214959828910025,male,1.468429076517993,1.93860438345538,-2.509420177185561,5.939406926122161,-5.364673097875208,1.4210603966303157,1.8760687581826248,-2.4284711392118328,5.7478131543117685,-5.191619126976008
32,176.36181342213536,178.77367214010414,123.21947622308456,168.07839205126598,35.99710620381285,male,5.365858093823439,3.3606052123148,3.1449159472349253,-0.5893236149870162,-0.2042377735286038,5.030491962959474,3.150567386545125,2.9483587005327423,-0.5524908890503277,-0.1914729126830661
33,178.20385684750428,179.53607670137393,119.91186981881822,165.54254255271394,33.64397278169025,male,1.6745849321535706,0.6930950556998089,-3.006914912969397,-2.3053177259563995,-2.1392122019296327,1.5223499383214276,0.6300864142725535,-2.733559011790361,-2.09574338723309,-1.944738365390575
34,179.53837446507274,179.49806040145842,118.48262079519276,166.79450195056916,29.665434281851333,male,1.1775155449133394,-0.0335437940430986,-1.261102079669523,1.1046700569310737,-3.510475146916693,1.0389843043352995,-0.0295974653321458,-1.112737129120167,0.974708873762712,-3.0974780708088474
35,178.33033094504756,178.23359146772756,118.81539731577662,163.3763004899891,25.863446225403777,male,-1.0354658743072898,-1.0838305146264458,0.2852370176433112,-2.929886966211484,-3.258846905526476,-0.8875421779776769,-0.9289975839655248,0.2444888722656953,-2.5113316853241288,-2.7932973475941223
36,175.80195905582164,177.2290110191603,119.2232925025783,158.89053488582283,22.42947448182042,male,-2.106976574354936,-0.8371503738060445,0.339912655668068,-3.738138003471884,-2.861643119652797,-1.755813811962447,-0.6976253115050371,0.2832605463900566,-3.115115002893237,-2.384702599710664
37,178.5581640312232,173.9308801068222,115.32917422745668,156.03121561610408,18.661421239574626,male,2.23476079086614,-2.6741601991930617,-3.1573931960445627,-2.318366975447637,-3.0551783045236176,1.811968208810384,-2.1682379993457257,-2.560048537333429,-1.879757007119706,-2.4771715982623927
38,179.445805633752,173.1386374490719,113.16446777166249,154.44974378303917,13.726173311327386,male,0.700769686206938,-0.6254547298028743,-1.708978780890149,-1.248530394524929,-3.896248364405716,0.5532392259528458,-0.4937800498443744,-1.34919377438696,-0.9856818904144178,-3.075985550846618
39,177.663474982005,170.15505579220394,109.82678018260091,153.51737391191722,7.389477944112116,male,-1.3710235782669251,-2.29506281297535,-2.5674519915858256,-0.7172075931707301,-4.874381051704054,-1.0546335217437888,-1.7654329330579617,-1.974963070450635,-0.5516981485928694,-3.749523885926196
40,177.68676264255475,167.31673629311388,107.50691261014128,151.68635693077275,1.9578243199519527,male,0.0174657454123163,-2.1287396243175465,-1.7399006793447214,-1.3732627358583542,-4.073740218120122,0.0130993090592372,-1.59655471823816,-1.304925509508541,-1.0299470518937657,-3.0553051635900914
41,178.02506598911802,171.10161707430748,109.64160226226748,149.98482295088291,4.004172940709389,male,0.2475390340706817,2.769424961848981,1.5619680381411205,-1.2450248633340226,1.4973282590908066,0.1811261224907427,2.026408508669986,1.1429034425422833,-0.9109938024395288,1.0956060432371757
42,175.58650918280256,176.12690959036155,109.6393077727006,146.091914276272,8.041580555894965,male,-1.7418262902253292,3.5894946543243327,-0.001638921119199,-2.780649053293506,2.883862582275412,-1.2441616358752352,2.563924753088809,-0.001170657942285,-1.9861778952096472,2.059901844482437
43,172.37297633401286,179.51638619095476,107.9857680978733,139.41121193695528,9.64190479208485,male,-2.2419996619463003,2.364751116692939,-1.1536323312748606,-4.660955120453528,1.11650528106271,-1.5641858106602096,1.6498263604834458,-0.8048597660057167,-3.2518291538047874,0.7789571728344488
44,167.6186057191738,177.3341565625224,107.57024841330326,140.55727750741968,12.887843638997436,male,-3.24161632829937,-1.487883837567523,-0.2833088758432112,0.7814083434984553,2.213140122894946,-2.210192951113207,-1.0144662528869477,-0.1931651426203712,0.5327784160216741,1.5089591747010995
45,165.86666804728702,177.66050141016146,105.90217601990872,141.34878253327773,16.490385014755496,male,-1.1679584479245098,0.2175632317593757,-1.112048262263026,0.5276700172386958,2.4016942505053733,-0.7786389652830065,0.1450421545062505,-0.7413655081753506,0.3517800114924638,1.6011295003369157
46,164.23785223602746,178.8946033517879,103.14470766417372,138.11368607523863,18.07232214895949,male,-1.0622711812562329,0.8048490923650752,-1.7983489276532607,-2.109845516112453,1.0316981310026043,-0.6927855529931951,0.5249015819772229,-1.17283625716517,-1.3759862061602954,0.6728466071756116
47,160.58146432603797,179.59035973574893,99.2323280488963,132.424092780929,15.328293349752144,male,-2.333864623397547,0.444099819549591,-2.497263584219628,-3.631655294240199,-1.7515077441749016,-1.489700823445243,0.2834679699252708,-1.5939980324806131,-2.3180778473873613,-1.117983666494618
48,158.2866023945209,177.47457250356783,96.57423272581978,131.27758762360247,14.153218939251436,male,-1.4342887071981636,-1.322367020113191,-1.661309576922827,-0.7165657233290723,-0.7344215065629423,-0.8964304419988522,-0.8264793875707444,-1.0383184855767669,-0.4478535770806702,-0.4590134416018389
49,156.15081890595997,174.70087778483054,96.1923880902018,136.1457628381751,15.289991358223984,male,-1.307622544016906,-1.6981804400432383,-0.2337824299701921,2.9805154374934477,0.695983113656662,-0.8005852310307588,-1.039702310230554,-0.1431320999817503,1.8248053698939477,0.4261121104020379
50,155.69066851393308,168.59708286088167,95.92129071138496,138.72853589386025,14.891340864193202,male,-0.2760902352161338,-3.6622769543693208,-0.1626584272901084,1.549663833411091,-0.2391902964184694,-0.1656541411296802,-2.1973661726215923,-0.097595056374065,0.9297983000466544,-0.1435141778510816
51,156.52849493756284,160.24179810446117,101.38137992190556,140.68500019400372,13.175494232209653,male,0.4928390727233905,-4.914873386129708,3.2118171826591806,1.1508613530255682,-1.009321548225617,0.2899053368961121,-2.891101991841005,1.889304225093636,0.6769772664856284,-0.5937185577797748
52,162.28711196371663,148.97722890966568,112.53097923046543,140.94214976903578,11.814975236223235,male,3.322279053550261,-6.4987899200743175,6.432461139553772,0.1483555240569573,-0.7849148053767794,1.9166994539713045,-3.749301876965952,3.711035272819484,0.0855897254174753,-0.4528354646404496
53,171.05250079118238,135.78570671435713,124.18756559595116,143.35232813910915,12.261878328109262,male,4.961540845735334,-7.466899355835029,6.598067754048523,1.3642519075886987,0.2529640142751094,2.808419346642642,-4.226546805189639,3.734755332480296,0.7722180608992635,0.1431871778915713
54,177.29329017948297,132.5393477443958,84.60231363185214,144.77947174707927,11.251832488023666,male,3.4671052157225466,-1.8035327610896303,-21.991806646721678,0.7928575599834018,-0.5611365778253309,1.926169564290304,-1.0019626450497947,-12.21767035928982,0.440476422213001,-0.3117425432362949
55,177.25863449980957,130.08403739383175,117.88500933125496,147.38784041164993,9.732665019610508,male,-0.0189030980036684,-1.3392601912167534,18.15419765421972,1.4227465443112703,-0.8286368009526319,-0.0103107807292736,-0.730505558845502,9.902289629574394,0.7760435696243293,-0.4519837096105265
56,176.72303714131414,126.7789382900107,130.62380406045614,151.93799762201994,9.081632668257855,male,-0.2869271563368412,-1.7705888056184196,6.8243543192149145,2.4375842198410727,-0.3487673310817781,-0.153710976609022,-0.948529717295582,3.6559040995794185,1.3058486892005745,-0.1868396416509525
57,172.0986220975692,132.3703957663047,120.06400215221537,149.52533652712967,2.5650035192443346,male,-2.433902654602596,2.9428723559442163,-5.557790478021459,-1.269821628889615,-3.4298048152702743,-1.281001397159261,1.5488801873390612,-2.925152883169189,-0.6683271730997974,-1.8051604290896184
58,167.6017261013508,135.62177272468546,108.63376021432366,151.6860027783678,0.1196005448181836,male,-2.325980687699172,1.681746702610731,-5.912194105806056,1.1175859920197204,-1.2648636074618025,-1.203093459154744,0.8698689841089986,-3.058031434037615,0.5780617200102002,-0.6542397969630012
59,162.58043626525563,131.49428253625567,111.23422565464914,155.37270022143522,2.3006669285730936,male,-2.553198221743312,-2.0987238246253166,1.3222705628773623,1.8745919202037784,1.109016805299107,-1.298236383937277,-1.0671477074366018,0.6723409641749301,0.953182332307006,0.5639068501520883
60,159.53057542646445,140.23897601958976,117.48532351278875,155.87369978515986,6.2805078564258565,male,-1.524930419395588,4.3723467416670445,3.125548929069808,0.2504997818623167,1.9899204639263812,-0.762465209697794,2.1861733708335223,1.562774464534904,0.1252498909311583,0.9949602319631908
61,160.23011734303324,148.53598727994805,125.11270858667535,155.89910505466565,10.615148309498975,male,0.3440370081485855,4.080497341159814,3.7511729871573447,0.0124943948389162,2.131790386757272,0.169198528597665,2.006801971062204,1.844839174011809,0.006144784347008,1.0484215016839042
62,160.6876319008226,158.81995306138842,133.7470273701647,158.1798923730007,14.859708972833973,male,0.2213780118335575,4.976112474890503,4.177896185559355,1.1036067669363183,2.0538196758072567,0.1071183928226891,2.407796358817985,2.021562670431946,0.534003274324025,0.9937837141002854
63,159.27989731812835,163.74438425100948,133.77932170669789,158.0942267319594,19.826475475469863,male,-0.6703498012829744,2.344967233152886,0.015378255491999,-0.0407931624006269,2.3651269060170903,-0.3192141910871306,1.1166510634061362,0.0073229788057138,-0.0194253154288699,1.1262509076271858
64,161.4442843602535,173.31110807256078,136.29741097903786,158.9397908359169,23.37327729921168,male,1.014556425996167,4.484401791352175,1.1803543464093649,0.3963581737300847,1.6625633548789764,0.4755733246857033,2.102063339696332,0.5532910998793897,0.1857928939359772,0.7793265725995202
65,162.61444945463649,179.15747573925958,136.80461251431174,159.95274384015855,26.246736775419777,male,0.5400761974075294,2.698323538476368,0.2340930162802517,0.4675167711884482,1.326212065942199,0.2492659372650136,1.2453800946814009,0.1080429305908854,0.2157769713177453,0.6120978765887073
66,161.0607529510261,178.13070097151694,134.8744066467658,164.1717917962869,26.976964549814625,male,-0.7062256834592646,-0.4667158035193804,-0.877366303429971,1.9177490709674316,0.3319217156340218,-0.3210116742996657,-0.2121435470542638,-0.3988028651954413,0.8717041231670142,0.1508735071063735
67,161.7024583534803,175.02460999837987,131.7422216599826,167.94462305148895,27.20835406762069,male,0.2873307772182952,-1.390787002897196,-1.402470889604425,1.6893274277024104,0.1036072467788349,0.1286555718887889,-0.6227404490584459,-0.6279720401213843,0.7564152661354077,0.0463913045278365
68,162.91495347675593,169.95521366435034,126.98007248946628,169.80978662212092,27.42600206569409,male,0.5349243190921898,-2.2364983826600886,-2.1009481634630776,0.8228662811611668,0.0960211756206173,0.2359960231289073,-0.9866904629382744,-0.9268888956454754,0.36302924168875,0.042362283362037
69,166.82712939688676,169.6276558558196,122.76755359605944,168.6606809675157,28.21086707619577,male,1.700946052230798,-0.1424164384916267,-1.831529953655147,-0.4996111541761835,0.3412456567398607,0.7395417618394774,-0.0619201906485333,-0.7963173711544118,-0.2172222409461668,0.1483676768434177
70,168.4438222311189,168.32393309683508,120.15494828812528,168.29478111214377,26.86434312168734,male,0.6928683575280599,-0.5587383252790801,-1.11968798911464,-0.1568142237308295,-0.5770816947893259,0.2969435817977399,-0.2394592822624628,-0.4798662810491314,-0.0672060958846412,-0.2473207263382825
71,175.69133508347514,175.09873630198922,120.93576236034744,168.59687254031,23.66465996275884,male,3.0623293742350297,2.8625929035862576,0.3299214389671084,0.1276442654223471,-1.3519787995472554,1.2939419891133928,1.209546297289968,0.1394034249156796,0.0539341966573297,-0.5712586476960234
72,177.79839705769376,175.8263544365708,117.86034083953896,166.23505739647507,20.53892622752608,male,0.87794248925776,0.3031742227423232,-1.2814256336701983,-0.984089643264549,-1.302389056346982,0.3658093705240666,0.1263225928093013,-0.5339273473625826,-0.4100373513602287,-0.5426621068112425
73,176.36047514565843,179.0072061487775,116.89218502569344,165.64517623183997,16.752804758850687,male,-0.5909268131652065,1.3071993337835768,-0.3978722522652852,-0.2424169169733296,-1.5559403295926275,-0.2428466355473451,0.5372052056644836,-0.1635091447665556,-0.0996233905369848,-0.6394275327092991
74,179.06387775864332,175.2677618575203,112.91849996268716,160.7189724773389,14.241358747447748,male,1.0959740322911709,-1.5159909288880542,-1.6109534039214617,-1.997109630203138,-1.0181537884065963,0.444313796874799,-0.6145909171167787,-0.6530892178059978,-0.8096390392715425,-0.4127650493540256
75,178.98252295917024,172.33463479613732,108.27657755767594,155.65172580337222,11.049942065576886,male,-0.0325419197892301,-1.1732508245531903,-1.856768962004492,-2.0268986695866715,-1.276566672748345,-0.013016767915692,-0.4693003298212761,-0.7427075848017967,-0.8107594678346686,-0.510626669099338
76,179.38293484957913,172.09667376826104,108.3987924670695,157.57639637242778,3.824817121430215,male,0.1580573251614039,-0.0939319846880057,0.0482427273921958,0.7597383825219334,-2.852023004268423,0.0623910494058173,-0.0370784150084233,0.0190431818653404,0.2998967299428685,-1.1257985543164828
77,177.26959202421753,173.99275136613124,105.68876810196532,154.64259326182085,1.736664333304475,male,-0.8233803215694541,0.7387315316377414,-1.0558536487418864,-1.1430401729637392,-0.813566021347691,-0.3207975278842028,0.2878174798588602,-0.4113715514578778,-0.4453403271287295,-0.3169737745510484
78,176.2957176917369,170.43780146167936,102.00620107409216,152.41751132078485,2.126866248156832,male,-0.3745670509540844,-1.3672884247891877,-1.41637193379737,-0.8558007465523059,0.1500776595585989,-0.1440642503669555,-0.5258801633804567,-0.5447584360759115,-0.3291541332893484,0.0577221767533072
79,174.7210319820766,170.04602441386004,99.7202751206774,149.9070722552291,5.191064504948708,male,-0.5979819150608792,-0.1487760941086016,-0.8680731468663649,-0.9533312907173712,1.163619591186788,-0.2270817398965364,-0.056497250927317,-0.3296480304555816,-0.3620245407787485,0.4418808574127044
80,175.21915366163742,170.02277769974265,101.07324033844188,150.56296948320335,10.045886128630718,male,0.1867956298353092,-0.0087175177940217,0.5073619566616792,0.2459614604903386,1.8205581088807536,0.0700483611882409,-0.0032690691727581,0.1902607337481296,0.0922355476838769,0.6827092908302828
81,173.07500188866084,173.1999089741197,101.64401486576875,151.22132497247026,14.319932701452007,male,-0.7941302862876239,1.1767152868063135,0.211397973084028,0.2438353663951518,1.582980212156033,-0.2941223282546755,0.4358204765949309,0.078295545586677,0.0903093949611673,0.5862889674651974
82,174.99135779372517,170.78870486801026,97.92184964283884,150.87794640444616,18.40469229721148,male,0.7011058189259765,-0.8821478436985746,-1.361767764486555,-0.1256263053746681,1.4944242423510263,0.2565021288753572,-0.3227370159872834,-0.4982077187145932,-0.0459608434297566,0.5467405764698877
83,174.99854717564534,166.9825547063221,96.45983195522054,153.24311099231153,21.553514618312622,male,0.0025985717783748,-1.3757169259113802,-0.5284401280548071,0.8548787666983249,1.138128549795594,0.0009392428114607,-0.4972470816547157,-0.1910024559234242,0.3089923253126475,0.4113717649863593
84,174.00535863081365,167.1246260755372,97.16301593181228,147.80025665710272,21.045715410518447,male,-0.3547101945827486,0.0507397747196794,0.2511371344970519,-1.94387654828886,-0.1813568599264911,-0.1266822123509816,0.0181213481141712,0.0896918337489471,-0.6942416243888786,-0.0647703071166039
85,171.55720187222133,166.28672819304748,96.00900595749452,147.2568713613777,20.308680113034185,male,-0.8640553265619948,-0.295728664408139,-0.4072976379945032,-0.1917830455500059,-0.2601301049944453,-0.3049607034924687,-0.1043748227322843,-0.1437521075274717,-0.0676881337235314,-0.0918106252921571
86,169.63042170789214,164.5484512093061,92.9834000322281,150.0420364947159,21.488915138000664,male,-0.6721326154636701,-0.6063756920028042,-1.055443927418518,0.9715692325598312,0.4117098924301668,-0.2344648658594198,-0.2115264041870247,-0.3681781142157621,0.3389194997301736,0.1436197299175
87,166.84387118666226,162.07012927242306,89.44270944256286,153.8175009008485,22.789870994529924,male,-0.9608794900792704,-0.8545937713389823,-1.22092778953974,1.3018842779767632,0.4486054677687103,-0.3313377551997484,-0.2946875073582697,-0.4210095825999104,0.4489256130954356,0.1546915406099001
88,162.3146053687365,160.39166831637976,87.20344288022693,156.76156541800893,22.690168337806373,male,-1.5440678924746916,-0.5722025986511236,-0.7633863280690664,1.003658358122873,-0.0339895420648468,-0.526386781525463,-0.1950690677219739,-0.2602453391144544,0.3421562584509794,-0.0115873438857432
89,166.8417280163236,156.9775877513508,91.20740800454016,155.67033443818363,22.378304305308408,male,1.5259963980630693,-1.15081367360527,1.34965116549884,-0.3678306673568419,-0.1051227075835837,0.5143808083358661,-0.3879147214399787,0.4549385951119685,-0.1239878654011826,-0.0354346205337922
90,170.3940480513863,144.91039319808024,84.47716557730381,153.87784483237743,17.878060555572354,male,1.1841066783542356,-4.022398184423518,-2.243414142412116,-0.597496535268732,-1.500081249912018,0.3947022261180785,-1.3407993948078394,-0.7478047141373719,-0.199165511756244,-0.500027083304006
91,172.64001195247693,142.8921916013493,95.54531730886204,157.1654412518585,19.678444408442253,male,0.740427659700204,-0.6653411857354723,3.648841230184032,1.0838229954333218,0.593533138308758,0.2440970306703969,-0.2193432480446612,1.2029146912694613,0.3573042842087874,0.1956702653765136
92,177.8163547699748,136.71568874057985,102.8661679650655,155.70031372671102,17.0631964687619,male,1.687937875271044,-2.014077019816128,2.387233909631564,-0.4777589755915741,-0.8527982412001145,0.5504145245449056,-0.6567642455922157,0.7784458400972489,-0.1557909703016002,-0.2780863830000373
93,175.39749414717514,138.75637115826876,109.91599110704232,157.546876733365,14.910973649385472,male,-0.7802776202579534,0.6582846508673913,2.274136497411876,0.595665486017413,-0.6942654256052999,-0.2517024581477269,0.2123498873765778,0.73359241851996,0.1921501567798106,-0.2239565889049354
94,178.700434489281,134.6247259853178,117.33611783334858,156.85680169052176,13.670631247833366,male,1.0541298964167671,-1.3186101615800916,2.368125550948808,-0.2202367158010318,-0.3958539579421613,0.3364244350266278,-0.4208330302915186,0.755784750302811,-0.0702883135535208,-0.1263363695560089
95,177.8266404935871,134.99034286550304,116.63186484070188,156.3661563291743,10.558485901256434,male,-0.275934946008605,0.1154579621637564,-0.2223956818884319,-0.1549406404255185,-0.9827827410242944,-0.0871373513711384,0.0364604091043441,-0.070230215333189,-0.048928623292269,-0.3103524445339877
96,175.7915114495429,136.37341760302576,119.22736753113568,154.67679290008329,7.2244134864362755,male,-0.6359778262638116,0.4322108554758497,0.8110945907605638,-0.5279260715909384,-1.0418976296312994,-0.1987430707074411,0.135065892336203,0.2534670596126762,-0.1649768973721682,-0.325593009259781
97,173.9085288484721,140.08515487328864,115.96548970108988,156.15466782389484,6.431472634068359,male,-0.5823657529084971,1.1479599804936764,-1.0088281948595272,0.4570747187046047,-0.2452394388766751,-0.1801131194562362,0.3550391692248483,-0.3120087200596476,0.1413633150632798,-0.075847249137116
98,171.77379612658353,143.17281971791184,110.66680877760326,154.94701977544068,4.153891500353769,male,-0.6534896087413941,0.9452035238642422,-1.6220451806591676,-0.3696881780982124,-0.6972187144024256,-0.2000478394106308,0.2893480175094619,-0.4965444430589288,-0.1131698504382282,-0.2134343003272731
99,171.4438230825909,147.37728527717243,106.47650971002828,157.0834736621723,3.2966219628819347,male,-0.0999918315129162,1.2740804725032115,-1.2697875962348435,0.6474102687065545,-0.2597786477187376,-0.030300555003914,0.3860849916676399,-0.3847841200711647,0.1961849299110771,-0.0787208023390114
100,170.98348609973465,151.3812251092637,103.45083384034332,159.50928300300217,3.2966219628819347,male,-0.1381010948568786,1.201181949627383,-0.907702760905488,0.7277428022489573,0.0,-0.0414303284570635,0.3603545848882148,-0.2723108282716464,0.2183228406746871,0.0
101,169.183040079475,156.5976718955934,104.38759294607138,156.7798372812292,1.296818366132309,male,-0.5347859466117748,1.5494396395038703,0.278245278929126,-0.810726452011775,-0.5940010683414729,-0.1588473108747846,0.4602295958922388,0.0826471125532057,-0.2408098372312203,-0.1764359608935068
102,168.30737690782,163.97767265091906,113.59758420653968,155.66560131325062,0.3782538229646093,male,-0.2575479916632412,2.170588457448721,2.708820958961265,-0.3277164611701684,-0.270166042108147,-0.075749409312718,0.6384083698378593,0.7967120467533132,-0.0963871944618142,-0.0794606006200432
