frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender,r_hip_vel,r_knee_vel,r_ankle_vel,r_elbow_vel,r_shoulder_vel,r_hip_accel,r_knee_accel,r_ankle_accel,r_elbow_accel,r_shoulder_accel
24,175.10468847877436,173.9636967882114,130.63595889174954,138.84438058361684,3.021961913066264,male,-0.4282106423854515,0.5728722479810955,-3.0919855826067177,-1.622725237505911,0.428210642385452,-0.5352633029818143,0.7160903099763694,-3.864981978258397,-2.0284065468823886,0.535263302981815
25,175.56412063440902,174.88130946803014,128.18483318842507,136.76096603909275,3.6529471905513446,male,0.5513185867615903,1.1011352157824943,-2.9413508439893574,-2.500097453428907,0.7571823329820967,0.6615823041139083,1.3213622589389933,-3.5296210127872287,-3.0001169441146884,0.908618799578516
26,175.89241871784955,174.88130946803014,125.85999920100528,136.94639599485618,3.2623033433464457,male,0.3788054808929185,0.0,-2.6825007547151465,0.2139576412654902,-0.4507429006210373,0.4370832471841367,0.0,-3.0951931785174764,0.246874201460181,-0.520087962255043
27,175.55188317634796,175.3247776519126,112.62565181596472,136.41848234266584,3.6028388848480404,male,-0.3783728238906608,0.4927424265360653,-14.704830427822849,-0.5865707246559282,0.3783728238906608,-0.4204142487674008,0.5474915850400726,-16.33870047535872,-0.651745249617698,0.4204142487674008
28,174.99590179810528,177.14657711366354,107.04502931130384,137.5150355085769,4.050453055708601,male,-0.5956943338314399,1.951927994733152,-5.979238397850943,1.17487839204755,0.4795866116363153,-0.6382439291051142,2.091351422928377,-6.406326854840296,1.2587982771938035,0.5138427981817664
29,175.2326668384923,179.878945008611,104.34544596818422,136.98208516716005,6.067755620708908,male,0.2449293521244961,2.8265874775318536,-2.792672423916841,-0.5513279393967266,2.0868647224141106,0.253375191852927,2.9240560112398484,-2.888971473017422,-0.5703392476517862,2.1588255749111487
30,175.9335356120861,176.03733143501577,101.70053384962388,137.08065634942724,8.110317141589462,male,0.7008687735938111,-3.841613573595225,-2.6449121185603417,0.098571182267193,2.042561520880554,0.7008687735938111,-3.841613573595225,-2.6449121185603417,0.098571182267193,2.042561520880554
31,176.96284850964764,172.4426910795134,100.16734265156484,138.63566790018098,8.543590499843276,male,0.996109255704715,-3.4786842150023007,-1.4837334174764931,1.504849887826193,0.4192967983101425,0.9639766990690788,-3.3664685951635165,-1.4358710491707998,1.456306343057606,0.4057710951388475
32,178.3434029053778,164.4898932178132,100.0353580239487,141.4265297045889,8.633749008455482,male,1.2942697459970098,-7.455747995343929,-0.1237355883901258,2.616432941632416,0.0845236018239425,1.2133778868721967,-6.989763745634933,-0.116002114115743,2.45290588278039,0.0792408767099461
33,175.84092427881015,158.61636483523824,99.37075891479688,147.21851552972132,8.40911954787515,male,-2.2749805696069423,-5.339571256886328,-0.6041810083198387,5.265441659211298,-0.2042086005275739,-2.0681641541881293,-4.854155688078479,-0.5492554621089442,4.786765144737544,-0.1856441822977945
34,173.84775267249708,155.16687140710764,103.2291787079891,150.4935516983599,10.17776478343552,male,-1.758680829099767,-3.043670671879949,3.4044880528166703,2.8897377958575823,1.5605693254944446,-1.5517772021468534,-2.6855917693058373,3.0039600466029444,2.549768643403749,1.376972934259804
35,172.8495884634963,156.09298314122566,106.4897264447775,157.13228737256748,12.291482457727852,male,-0.8555693220006657,0.793810057815449,2.7947552029614826,5.6903448636064855,1.811758006536284,-0.7333451331434278,0.6804086209846705,2.3955044596812707,4.877438454519845,1.552935434173958
36,173.78571070485302,158.70948012699952,108.17010118919468,157.0800593425646,13.761111002251653,male,0.7801018677972612,2.1804141548115537,1.400312287014316,-0.043523358335733,1.2246904537698338,0.6500848898310511,1.8170117956762948,1.1669269058452634,-0.0362694652797775,1.020575378141528
37,172.36217913866517,157.6309494477112,109.27352739905312,158.09177855812968,15.56980826708508,male,-1.1542147833955518,-0.8744843345580976,0.894669899885222,0.8203128774851998,1.4665112958108866,-0.9358498243747716,-0.7090413523444035,0.7254080269339638,0.6651185493123241,1.1890632128196377
38,173.52718602945637,157.65245506763853,111.96986476313457,158.03256827942766,17.577183029759624,male,0.9197422822035825,0.0169781209952565,2.128687392695877,-0.0467449568700086,1.5847695494799034,0.7261123280554599,0.0134037797330972,1.6805426784441135,-0.0369039133184279,1.2511338548525557
39,175.45334812530947,161.75514928349702,110.02466534888138,159.91966436983242,20.11313229488161,male,1.4816631506562317,3.1559186275834548,-1.4963072417332166,1.4516123772344258,1.9507302039399883,1.1397408851201782,2.4276297135257345,-1.1510055705640128,1.1166249055649429,1.5005616953384526
40,171.16582414953533,156.93046198770944,108.08891336623408,160.6319108624837,22.85400550769623,male,-3.2156429818306123,-3.618515471840688,-1.4518139869854778,0.5341848694884561,2.055654909610965,-2.411732236372959,-2.713886603880516,-1.0888604902391084,0.4006386521163421,1.5417411822082236
41,162.46436214629122,153.7808151711681,117.60819481839113,160.3589235635097,24.8553985383644,male,-6.366923417007881,-2.304619621859524,6.965327891822228,-0.1997468041273079,1.4644339248791505,-4.658724451469181,-1.686307040385017,5.096581384260166,-0.1461561981419326,1.0715370182042565
42,164.25458645752045,165.490302601105,123.54412231962536,161.78366044391802,26.20045971894297,male,1.278731650878017,8.363919592812072,4.239948215167309,1.017669200291656,0.9607579861275488,0.9133797506271552,5.974228280580052,3.0285344394052207,0.7269065716368971,0.6862557043768207
43,164.36568375443795,170.25061468426378,122.65795135513444,161.96832555165398,28.506537567992385,male,0.0775097420354697,3.321147964994508,-0.6182588124355224,0.1288361216762459,1.6088915225926157,0.0540765642107928,2.3170799755775637,-0.4313433575131551,0.0898856662857529,1.1224824576227552
44,168.66025530599472,178.82203830796476,119.03392601958654,164.02227014115914,29.552388973349764,male,2.928116966970526,5.844152470705214,-2.4709263651462945,1.400416765571703,0.7130805036527582,1.996443386570813,3.984649411844464,-1.6847225216906554,0.9548296128897976,0.486191252490517
45,171.2891469934837,174.18551110617963,116.94078096184948,166.66964317907048,30.85038788443484,male,1.7525944583259918,-3.0910181345234187,-1.395430038491374,1.7649153586075574,0.8653326073900516,1.1683963055506612,-2.060678756348946,-0.9302866923275828,1.176610239071705,0.576888404926701
46,171.81565028382266,173.1065051070084,117.02113479052475,170.58799155462043,30.291493000136768,male,0.3433717110906202,-0.7036995646768982,0.0524046708751768,2.5554445927499696,-0.3644966636726565,0.2239380724504044,-0.4589344987023249,0.0341769592664196,1.6665942996195453,-0.237715215438689
47,171.0760115563686,177.35958966064285,114.02193155844776,168.0025135007639,30.839183214207765,male,-0.4721098260345092,2.714734821468808,-1.9143850417512729,-1.6503051407594804,0.3495894983431894,-0.3013466974688356,1.7328094605120052,-1.221947898990174,-1.0533862600592427,0.2231422329850145
48,171.29466195577223,178.66283257397944,111.52037073666968,167.22628493860034,30.77797190741643,male,0.1366564996272679,0.8145268208353684,-1.5634755136113032,-0.4851428513522293,-0.0382570667445847,0.0854103122670424,0.5090792630221053,-0.9771721960070644,-0.3032142820951433,-0.0239106667153654
49,172.53004093268194,177.43244000299933,107.13874232034112,165.7716079679077,32.29439003621451,male,0.756354475659009,-0.7533015740694581,-2.6826296426501344,-0.8906185534852932,0.9284192625294364,0.4630741687708218,-0.4612050453486478,-1.642426311826613,-0.5452766653991591,0.5684199566506755
50,172.61395684873276,177.44099768230055,112.33476288394122,165.70974913858976,31.757943263303787,male,0.0503495496304879,0.0051346075807316,3.11761233816006,-0.0371152975907648,-0.3218680637464331,0.0302097297782927,0.0030807645484389,1.870567402896036,-0.0222691785544589,-0.1931208382478598
51,172.76394545772018,176.71579553640356,116.8141036838376,164.69863773998338,31.538589660134164,male,0.0882285935220165,-0.4265894975864626,2.634906352880222,-0.594771410944926,-0.1290315312762485,0.0518991726600097,-0.2509349985802721,1.549944913458954,-0.3498655358499565,-0.0759009007507344
52,172.88321225645785,173.5667715413798,114.58982817597342,163.2447527412284,29.778495713451093,male,0.0688077685025015,-1.816744612513704,-1.283235869921641,-0.8387798069740225,-1.0154388153940794,0.0396967895206739,-1.0481218918348292,-0.7403283864932544,-0.4839114271003976,-0.5858300858042765
53,176.08842818747135,175.25706513147065,115.3841249482493,166.099850764279,26.88722611723057,male,1.8142731684982063,0.956769956655196,0.4496019465712477,1.61609322059468,-1.636567695973882,1.0269470765084188,0.5415678999935072,0.2544916678705176,0.9147697475064228,-0.9263590731927634
54,175.7813197650316,176.0740083362454,113.50413251657776,168.03959843041355,21.80717945405769,male,-0.1706157902442997,0.4538573359859773,-1.0444402398175217,1.0776375922969648,-2.822248146207156,-0.094786550135722,0.252142964436654,-0.5802445776764009,0.5986875512760915,-1.5679156367817528
55,179.62679897793407,178.8643861670426,114.61301372505034,169.83035842343014,17.498032918560398,male,2.097534116128615,1.5220242713439185,0.6048442955304991,0.9767781780090508,-2.3504435648167044,1.1441095178883356,0.8301950570966827,0.3299150702893632,0.5327880970958458,-1.282060126263657
56,179.13690516172448,178.09004901584416,114.1782724058056,167.73246036433696,13.165410836480248,male,-0.2624431158265646,-0.4148234738563059,-0.2328971353096801,-1.1238739602284906,-2.321047543971509,-0.1405945263356596,-0.2222268609944496,-0.1247663224873286,-0.6020753358366914,-1.243418327127594
57,179.04511222025127,179.67006291350577,111.89195055852574,165.47458353423158,8.754121524538732,male,-0.0483120744595872,0.831586261927166,-1.2033272880420345,-1.1883562263712495,-2.321731216811324,-0.025427407610309,0.4376769799616663,-0.6333301516010706,-0.6254506454585526,-1.2219637983217495
58,178.23836133870165,179.64914229431753,108.218071721311,164.16100575900478,6.4910011554486005,male,-0.4172849387325612,-0.0108210099249547,-1.9002821571800328,-0.6794367802897262,-1.1705795012535165,-0.2158370372754626,-0.0055970740991145,-0.9829045640586376,-0.3514328173912377,-0.6054721558207843
59,176.57446761462072,178.26144940573354,104.76935763529345,166.29663254833866,2.899897778921684,male,-0.8460476563123401,-0.7056065535172803,-1.753583433568251,1.085911926779941,-1.8259847677255507,-0.4301937235486475,-0.3587829933138713,-0.8916525933397886,0.5521586068372583,-0.9284668310468902
60,174.00590705089152,173.6774932277593,102.62783246280628,162.01377234519512,0.1627394077343638,male,-1.2842802818645964,-2.291978088987122,-1.070762586243582,-2.141430101571771,-1.3685791855936602,-0.6421401409322982,-1.145989044493561,-0.535381293121791,-1.0707150507858856,-0.6842895927968301
61,175.30140142154724,167.64281436498433,101.05194313098627,157.2593515348323,2.3567241440985702,male,0.6371283790110086,-2.967874850545066,-0.7750275402393483,-2.338239742801392,1.079008886736495,0.313341825743119,-1.4596105822352785,-0.3811610853636139,-1.149953971869537,0.5306601082310632
62,171.6280014879055,175.30528552957227,104.80686252475029,158.14011799458,5.551235675331331,male,-1.7774515807943936,3.7076473377038415,1.8168964808535544,0.4261773192327669,1.545731386080368,-0.8600572165134162,1.7940229053405687,0.8791434584775262,0.2062148318868227,0.747934541651791
63,175.20796595306803,171.2147012821154,116.1171968980401,153.54527432106238,7.527411209704651,male,1.7047449834107298,-1.9478972606937428,5.38587351109039,-2.188020796913157,0.9410359687491996,0.8117833254336808,-0.9275701241398776,2.5647016719478044,-1.0419146651967417,0.4481123660710475
64,170.53571224207764,174.7991407699653,112.33603050712291,148.92795673931565,8.941323750864528,male,-2.190118927026745,1.6802060099296368,-1.772421745742434,-2.164367616443781,0.6627715036686926,-1.0266182470437868,0.7875965671545172,-0.830822693316766,-1.0145473202080222,0.3106741423446997
65,168.9441877324772,176.8762862304486,106.78423049499932,147.064630197979,12.422015941783789,male,-0.7345497736617448,0.9586825202230652,-2.5623692363647352,-0.8599968652322988,1.6064733188858125,-0.3390229724592668,0.4424688554875686,-1.1826319552452624,-0.3969216301072149,0.7414492241011442
66,167.87784033098552,179.03092276714577,102.86788855046706,143.8340763969031,13.803817125013392,male,-0.4847033643143948,0.979380243953252,-1.7801554293328468,-1.4684335459435904,0.6280914469225469,-0.2203197110519976,0.4451728381605689,-0.8091615587876576,-0.6674697936107229,0.2854961122375213
67,165.31673657749522,179.75416840610316,101.18537662781296,144.87059876205063,16.593180891924302,male,-1.1467628746971494,0.323841330876445,-0.7533635474570599,0.4641144918571044,1.2489688508556311,-0.5134759140434997,0.145003580989453,-0.3373269615479373,0.2078124590404945,0.5592397839652079
68,163.74499247471374,177.76893220238867,92.97177607004318,144.43059594008085,16.501361359982347,male,-0.6934165159330059,-0.8758395016387469,-3.623647304898432,-0.1941188920454931,-0.0405086170332152,-0.3059190511469143,-0.3863997801347413,-1.5986679286316614,-0.0856406876671293,-0.0178714486911243
69,162.27337735015468,174.44272483896282,88.45832068792672,147.0565051063938,18.61619083877377,male,-0.6398326628517675,-1.446177114532979,-1.9623719052680269,1.1416996375273638,0.9194910777354004,-0.2781881142833772,-0.6287726584925996,-0.85320517620349,0.4963911467510278,0.3997787294501742
70,161.457239885624,179.66397039098732,132.1121194907881,146.9376668592964,16.999436176550205,male,-0.3497731990845725,2.2376766651533564,18.708770915512023,-0.0509306773274512,-0.69289485523867,-0.1499027996076739,0.959004285065724,8.018044678076581,-0.0218274331403362,-0.29695493795943
71,167.83351796552986,166.95078748242747,90.48630899022378,147.16148781560284,18.99014150058866,male,2.694202005594025,-5.371767426152046,-17.588370634041265,0.0945722350590592,0.8411430946641358,1.138395213631278,-2.269760884289597,-7.431705901707577,0.0399600993207292,0.3554125752101982
72,167.84106093369678,178.94130265205598,116.43365790415484,148.07357499819776,17.019937659477787,male,0.0031429034028818,4.996047987345213,10.811395380804612,0.3800363260812153,-0.8209182671295305,0.001309543084534,2.0816866613938387,4.504748075335256,0.1583484692005063,-0.3420492779706377
73,165.62687381524088,159.34052512907135,77.52146667087274,152.30282499741853,16.932894970904947,male,-0.9099399116942042,-8.05511405054163,-15.991311465732371,1.738047944885248,-0.0357709679066465,-0.3739479089154264,-3.3103208426883413,-6.571771835232482,0.714266278719965,-0.0147003977698547
74,167.50742595270822,173.25361051245457,111.40022831587412,150.7871335279397,15.052821676422942,male,0.762386001675946,5.640440020290494,13.73463309932488,-0.6144695146535831,-0.7621918761413531,0.3090754060848429,2.2866648730907406,5.568094499726303,-0.2491092626973985,-0.3089967065437918
75,163.98635379344083,151.1577222658333,116.16570206727468,152.17275229272855,11.71512925141492,male,-1.4084288637069562,-8.838355298648503,1.9061895005602247,0.5542475059155436,-1.3350769700032088,-0.5633715454827825,-3.535342119459401,0.7624758002240901,0.2216990023662174,-0.5340307880012836
76,178.05191499348504,130.2752908827924,82.33628223590144,154.07795569961553,8.943319313353626,male,5.552195210543769,-8.243065019621412,-13.35371835448944,0.7520539764027565,-1.0941355018663002,2.1916560041620143,-3.253841455113715,-5.271204613614253,0.2968634117379302,-0.4318955928419606
77,177.47748950392307,170.22371522785707,116.58600793529232,153.2474019329716,4.502095012577314,male,-0.2238021387903797,15.564321173401815,13.344048973788652,-0.3235923766145184,-1.730347130172589,-0.0871956384897583,6.064021236390317,5.198980119657916,-0.1260749519277344,-0.6741612195477619
78,176.9720628982022,164.55087827025358,106.14000470587112,153.58202632105872,2.3584008738101634,male,-0.1943948483541756,-2.181860368309036,-4.017693549777382,0.1287016877258159,-0.8244977456796733,-0.0747672493669906,-0.8391770647342446,-1.5452667499143775,0.0495006491253138,-0.3171145175691051
79,172.63660115263636,159.3914371488713,101.98641146069018,152.25045749931238,0.3870738307668375,male,-1.6463778780629814,-1.9592814384996025,-1.5773138905750417,-0.5056590462327891,-0.7486052062189845,-0.625206789137841,-0.7440309260125073,-0.5989799584462183,-0.1920224226200465,-0.2842804580578422
80,172.91966894526462,154.8872854390016,96.9003281692773,154.96777039284626,1.9815412504659664,male,0.1061504222355971,-1.6890568912011332,-1.9072812342798289,1.0189923350752077,0.5979252823871734,0.0398064083383489,-0.633396334200425,-0.7152304628549357,0.3821221256532028,0.22422198089519
81,179.71671044440322,168.66525341773774,102.11285429040684,161.03228346089372,3.0675170582889564,male,2.5174227774587408,5.1029511032356085,1.9305652300479783,2.246115951128689,0.4022132621566629,0.9323788064662002,1.8899818900872625,0.715024159277029,0.8318947967143293,0.1489678748728381
82,176.78545218320536,164.76724062439766,107.99405238391388,159.35673268524687,10.25020570474038,male,-1.0724115589748249,-1.4261022414658853,2.1516578390879406,-0.6130063813342151,2.627812919433447,-0.3923456923078626,-0.521744722487519,0.7871918923492466,-0.2242706273173957,0.961394970524432
83,170.0288395874386,161.36211538043003,113.549968076938,164.1032771614095,12.126348657459175,male,-2.4421491310000367,-1.2307681604702283,2.008162298683416,1.7156184853599854,0.6781239588140227,-0.8827045051807362,-0.4448559616157452,0.7258417947048492,0.6201030669975851,0.245105045354466
84,168.33095898851403,163.74537960760347,125.10449073738194,163.7214864422852,16.57365984345347,male,-0.6063859281873465,0.8511657954190863,4.126615235872834,-0.1363538282586773,1.588325423569391,-0.2165664029240523,0.3039877840782451,1.4737911556688694,-0.0486977958066704,0.5672590798462112
85,165.08655821904435,166.3846431158812,123.96151417849649,166.9245200926579,17.844512936883746,male,-1.1450826245187098,0.9315047676274362,-0.4034034913713356,1.1304824648374243,0.4485363859165679,-0.4041468086536622,0.3287663885743892,-0.1423777028369419,0.398993811119091,0.1583069597352592
86,163.57754724934074,173.79328682336367,126.17962044797896,168.10388070320394,19.40800917715086,male,-0.5263991754780034,2.584410595633419,0.7737580009822591,0.4114048641439679,0.5454056652094582,-0.1836276193527919,0.9015385798721228,0.2699155817379973,0.1435133247013841,0.1902577901893458
87,161.07152103841085,175.7881465099114,127.34827681616538,165.51023740611555,22.126334809373304,male,-0.8641469692861686,0.687882650533699,0.4029849545470409,-0.8943597576166867,0.9373536662836018,-0.2979817135469547,0.2372009139771376,0.138960329154152,-0.3083999164195471,0.3232254021667592
88,159.40262789516134,176.54877062435918,125.40888056933667,166.01306913495128,22.79851417648905,male,-0.5689408442896041,0.2593036753799247,-0.6611578114188775,0.1714199075576352,0.2291520569712769,-0.1939571060078196,0.0883989802431561,-0.2253947084382537,0.0584386048491938,0.0781200194220262
89,160.9967618109711,177.2743737930174,117.32144521780998,165.97129247567247,23.986718622956744,male,0.5373485109471065,0.2445853377499585,-2.726101803885402,-0.0140820199816212,0.4005183527419192,0.1811287115552044,0.0824444958707725,-0.9189107204108096,-0.0047467483084116,0.1350061863175008
90,163.07665472002964,176.3121801408997,118.27623752920206,166.4375842441265,24.42898488487145,male,0.6932976363528477,-0.3207312173725635,0.318264103797361,0.1554305894846758,0.1474220873049022,0.2310992121176159,-0.1069104057908545,0.1060880345991203,0.0518101964948919,0.0491406957683007
91,165.87607953189791,173.12837856689126,120.85734882482224,163.5001531629176,26.50331356070916,male,0.9228873006159156,-1.0496049145082775,0.850915811742915,-0.9683838729260108,0.6838446184080359,0.3042485606426096,-0.346023598189542,0.280521696178983,-0.3192474306349486,0.225443280793858
92,166.34099928078876,170.47441509849608,119.82772849238545,164.68718163919368,24.61759070144961,male,0.1516042659426684,-0.8654228701288617,-0.3357457605772148,0.3870745031335054,-0.6149096280194178,0.049436173676957,-0.2822031098246287,-0.1094823132317004,0.1262199466739691,-0.2005140091367666
93,172.27185234119358,173.8055987270093,121.47927275636997,166.94508681758276,21.49482747695214,male,1.9131784065821984,1.074575364036526,0.5327562141885546,0.7283565091577678,-1.0073429756443455,0.6171543247039348,0.3466372142053309,0.1718568432866305,0.234953712631538,-0.3249493469820469
94,175.1460186897889,176.84063161369735,119.64558195179868,163.2390958572956,19.936732601762685,male,0.917287132530418,0.9686275170280988,-0.5852204695440288,-1.18276307243207,-0.4972643218689746,0.2927512125097078,0.3091364416047124,-0.1867724902800092,-0.3774775763081074,-0.1587013793198855
95,178.4525556537718,176.17640068299602,121.3346071262366,161.8068040863461,14.181894961012972,male,1.0441695675735545,-0.2097571360109483,0.5333763708751358,-0.4523026645103743,-1.817317149710436,0.3297377581811224,-0.0662390955824047,0.1684346434342534,-0.1428324203716971,-0.5738896262243481
96,179.71129260627922,179.9002084163304,117.15025217779343,159.5691912575012,12.654211695580898,male,0.3933552976585641,1.1636899166669945,-1.3076109213884912,-0.699254009014032,-0.4774010204475232,0.1229235305183013,0.3636530989584358,-0.4086284129339035,-0.218516877816885,-0.149187818889851
97,179.98928600274033,176.22825311923384,115.23631443846776,161.30070749504085,6.633931201408586,male,0.0859773391116845,-1.135656277452544,-0.5919395070079407,0.5355204858370098,-1.8619424208780344,0.0265909296221704,-0.3512339002430548,-0.1830740743323528,0.1656248925269102,-0.5758584806839282
98,177.16883484270667,169.5741914741152,110.80679101271124,162.3993967526248,0.5354589855645314,male,-0.8634034163368335,-2.0369576464648915,-1.3559765589050554,0.3363334461991659,-1.86687924974818,-0.2643071682663776,-0.6235584632035382,-0.4150948649709353,0.1029592182242344,-0.571493647882096
99,179.8530810906252,167.17037274406084,103.98557333051784,156.25075597720146,1.1972561324666586,male,0.8134079539147083,-0.7284299181982892,-2.067035661270729,-1.8632244774010096,0.2005445899703415,0.2464872587620328,-0.2207363388479664,-0.626374442809312,-0.5646134780003059,0.0607710878698004
100,179.6541652969326,163.93416119088545,97.54307597405672,156.0158162973738,3.3797393281622194,male,-0.0596747381077818,-0.9708634659526184,-1.9327492069383352,-0.0704819039483027,0.6547449587086681,-0.0179024214323345,-0.2912590397857855,-0.5798247620815006,-0.0211445711844908,0.1964234876126004
