frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender,r_hip_vel,r_knee_vel,r_ankle_vel,r_elbow_vel,r_shoulder_vel,r_hip_accel,r_knee_accel,r_ankle_accel,r_elbow_accel,r_shoulder_accel
11,168.20585454212952,156.2501706457953,106.99384953079986,169.63805354208054,7.3625647951640625,female,-10.291541127133428,-11.472361675524445,6.392578431782452,3.111316928043069,5.0234810290100524,-28.067839437636625,-31.28825911506667,17.434304813952142,8.485409803753827,13.700402806391054
12,162.93905702029372,152.51057220982474,107.06921544854632,164.46362797635973,7.266854233870087,female,-13.166993804589495,-9.348996089926374,0.1884147943661318,-12.936063914302023,-0.2392764032349381,-32.91748451147374,-23.37249022481593,0.4710369859153296,-32.34015978575506,-0.5981910080873454
13,166.10924064335236,153.0555391384219,101.65590695843254,158.90138528697858,5.321617476809987,female,7.315808360904572,1.2576159890703418,-12.492250361801023,-12.835944667802655,-4.489007900907923,16.88263467901055,2.902190744008481,-28.82827006569467,-29.62141077185228,-10.359249002095208
14,169.0905037416103,155.32175555388963,102.54197970303926,159.63349989608886,4.4526126585233134,female,6.388420924838414,4.856178033145154,1.8987273098715465,1.5688170195220354,-1.862153182042872,13.689473410368027,10.406095785311043,4.06870137829617,3.3617507561186475,-3.990328247234725
15,168.58254775231262,162.15243452154883,111.03439771656988,159.55045238920744,5.38996161302317,female,-1.0159119785953408,13.661357935318392,16.98483602706125,-0.166095013762856,1.874697908999712,-2.031823957190681,27.322715870636785,33.9696720541225,-0.3321900275257121,3.749395817999425
16,165.68962436164543,167.17872154874257,116.10810970336264,160.57374813511652,8.226957471894204,female,-5.424231357500986,9.424288175988274,9.513209975236425,1.9186795235795275,5.31936723538319,-10.170433795314349,17.670540329978014,17.837268703568295,3.5975241067116137,9.973813566343482
17,165.53542803908547,174.47245984834382,122.57405713457251,159.71744091108343,10.269251663127992,female,-0.2721111574587432,12.871302881649257,11.410495466840947,-1.5111303953525086,3.604048572765509,-0.4801961602213116,22.7140639087928,20.13616847089579,-2.6667006976808976,6.360085716645015
18,165.83783194468725,178.30829366635612,119.05780027859632,158.4117728453317,11.056412980248185,female,0.5040065093362974,6.393056363353841,-5.860428093293659,-2.176113442919529,1.3119355285336542,0.840010848893829,10.655093938923068,-9.767380155489432,-3.626855738199216,2.186559214222757
19,162.34038245130378,178.61222431855293,118.67544467674377,154.7288044707728,11.21454076941712,female,-5.522288673763375,0.4798905034686497,-0.6037193713461352,-5.815213222987777,0.2496754565825289,-8.719403169100065,0.7577218475820786,-0.9532411126517925,-9.181915615243858,0.3942244051303089
20,160.06200825579447,179.68735823492304,115.96122664678214,155.7169821261543,11.68936917543919,female,-3.4175612932639723,1.6127008745551592,-4.071327044942443,1.48226648307228,0.7122426090331047,-5.126341939895958,2.419051311832739,-6.106990567413664,2.22339972460842,1.068363913549657
21,160.3574078230305,177.77347663939284,115.83918215987008,157.15405586527544,12.780197882732288,female,0.4219993817657805,-2.7341165650431423,-0.1743492670172283,2.05296248445876,1.558326724704427,0.6028562596654008,-3.905880807204489,-0.2490703814531833,2.9328035492268003,2.2261810352920386
22,158.3944727573615,178.27148596592872,117.41965805668464,157.14926615461422,13.72229713313354,female,-2.6767296350031837,0.6791036270943804,2.1551944047471303,-0.0065314236289282,1.284680796001708,-3.650085865913432,0.926050400583246,2.938901461018814,-0.0089064867667203,1.7518374490932382
23,158.09626341920554,175.45423556139792,118.47482120117856,159.168596785792,15.93122033750609,female,-0.3889687019425705,-3.674674440692342,1.3762997536877184,2.633909518927539,2.8812041796163688,-0.5073504807946572,-4.793053618294359,1.7951735917665892,3.435534155122877,3.758092408195264
24,156.3773285452231,179.74066102967834,117.34092663556537,161.45747576838292,17.03743210832695,female,-2.14866859247806,5.358031835350516,-1.4173682070164872,2.8610987282386446,1.3827647135260746,-2.6858357405975752,6.697539794188145,-1.771710258770609,3.576373410298306,1.7284558919075932
25,157.11109779042656,177.51003829545272,119.99954695981567,160.4554742033158,17.400377664748195,female,0.880523094244154,-2.676747281070743,3.190344389100369,-1.202401878080559,0.4355346677054938,1.0566277130929846,-3.212096737284891,3.8284132669204425,-1.4428822536966708,0.5226416012465926
26,156.70174130651347,179.83051421148505,118.70417556642302,160.835062828544,17.627338572436276,female,-0.4723344045150995,2.677472210806542,-1.4946593000684498,0.4379868752633342,0.2618779704093244,-0.545001235978961,3.0893910124690867,-1.7246068846943652,0.5053694714576933,0.3021668889338358
27,158.2883531027593,179.6875418450374,129.9679017879625,156.7269151624804,15.342751222967914,female,1.7629019958286878,-0.1588581849418346,12.51525135726608,-4.564608517848462,-2.53843038829818,1.9587799953652083,-0.1765090943798163,13.905834841406756,-5.071787242053846,-2.8204782092202
28,158.88649992163474,178.7333650264057,134.70879142997873,152.2607660744464,14.534455080540113,female,0.6408715916522668,-1.0223323056768303,5.0795246164459735,-4.785159737179287,-0.8660315811726444,0.686648133913143,-1.0953560417966042,5.442347803334972,-5.126956861263522,-0.9278909798278332
29,159.29284615494376,179.81100166655588,133.46756274497906,150.59536677080436,14.12810884723108,female,0.4203581723886443,1.114796524293299,-1.2840296741375885,-1.722826865836586,-0.4203581723886553,0.4348532817813562,1.1532377837516885,-1.3283065594526775,-1.7822346887964682,-0.4348532817813676
30,161.1469284322223,178.34076256425885,132.9156316620983,152.35632801504627,14.783055785417549,female,1.854082277278536,-1.470239102297029,-0.5519310828807704,1.760961244241912,0.6549469381864697,1.854082277278536,-1.470239102297029,-0.5519310828807704,1.760961244241912,0.6549469381864697
31,163.05948952014768,178.47398832899478,133.26970188953527,149.67232596395272,11.172556487078424,female,1.8508655689600475,0.1289281594218635,0.3426486071970752,-2.5974213397679584,-3.494031579037862,1.7911602280258525,0.1247691865372872,0.3315954263197502,-2.513633554614153,-3.381320882939866
32,167.3137473774667,177.9356442605397,128.91496512496138,154.0205752377297,11.850068005561813,female,3.988366741236593,-0.5046975641766327,-4.082565716788018,4.076483694165924,0.6351670485781769,3.739093819909306,-0.4731539664155931,-3.827405359488767,3.821703463280554,0.5954691080420408
33,168.6825286076663,178.13122395014622,124.30612743437902,155.2648768173195,10.220240061580736,female,1.2443465729087289,0.1777997178241073,-4.189852445983965,1.1311832541725473,-1.4816617672555243,1.1312241571897534,0.1616361071128248,-3.808956769076332,1.0283484128841338,-1.3469652429595675
34,167.96576372645248,177.08267616752573,122.55679857598685,158.88991147485496,10.90787044671086,female,-0.6324396010710299,-0.9251892199592546,-1.5435254632872135,3.1985599919430454,0.6067326927618739,-0.558034942121497,-0.816343429375813,-1.3619342323122472,2.822258816420334,0.5353523759663593
35,167.56553057241416,176.34360943784907,119.55994260557488,154.6216805666075,7.626454780609078,female,-0.3430569891757012,-0.6334857682942843,-2.5687336889245467,-3.65848363564068,-2.8126419995158125,-0.2940488478648868,-0.5429878013951007,-2.201771733363897,-3.13584311626344,-2.410835999584982
36,172.3474478100158,177.65846459986568,117.81887183066596,152.89187712919824,4.506918293760599,female,3.984931031334706,1.0957126350138444,-1.4508923124241,-1.4415028645077164,-2.5996137390403997,3.3207758594455883,0.913093862511537,-1.2090769270200834,-1.2012523870897638,-2.1663447825336664
37,170.6150747124461,171.1867226780928,113.40935321521104,149.99372629274424,0.8314909892586351,female,-1.404626835867329,-5.247358314950991,-3.5752853638823625,-2.349852029557292,-2.9800761928394297,-1.1388866236762127,-4.254614849960262,-2.898880024769483,-1.9052854293707773,-2.416277994194132
38,174.53788515021407,172.91241462207566,112.77060653672602,152.58723096361774,1.0544351550236115,female,3.0969556087641825,1.3623883768285787,-0.5042736935408056,2.0475036875317105,0.1760085519197182,2.4449649542875127,1.0755697711804568,-0.3981108106901097,1.6164502796302975,0.1389541199366196
39,174.16715381962973,170.695939640168,107.67632710723916,153.40565436512904,3.0768274327995755,female,-0.285177946603334,-1.7049807553135785,-3.918676484220662,0.6295564627009972,1.555686367519972,-0.2193676512333338,-1.3115236579335217,-3.014366526323586,0.4842742020776901,1.1966818211692094
40,173.80418878632364,170.56649653328134,110.13307203805851,154.1882465632739,5.858508133568023,female,-0.2722237749795724,-0.0970823301650014,1.842558698114516,0.5869441486086515,2.086260525576336,-0.2041678312346793,-0.072811747623751,1.381919023585887,0.4402081114564886,1.5646953941822517
41,176.2508245302707,171.9987968198618,112.24711843393928,156.0526718974812,6.3046576194597606,female,1.7902212760588316,1.04802459993693,1.546863216498119,1.3642136591760607,0.3264508433354178,1.3099180068723155,0.7668472682465342,1.131851134023014,0.9982051164702884,0.2388664707332325
42,177.89736569331788,167.59934583949783,110.4302528549929,161.58864910799784,8.366468572830854,female,1.176100830747982,-3.1424649859742715,-1.2977611278188408,3.9542694360833206,1.4727221095507812,0.8400720219628444,-2.24461784712448,-0.9269722341563148,2.8244781686309435,1.0519443639648438
43,178.10262233457613,168.63905616164672,112.10065805487665,161.79573248528948,8.261488815756763,female,0.1432023078545895,0.7253792945224827,1.1653989766630783,0.1444767748546316,-0.0732416909819237,0.099908586875295,0.5060785775738251,0.8130690534858686,0.1007977498985802,-0.0510988541734351
44,175.74003184755568,171.33615036083663,110.06345675427758,161.29479007058387,11.576564279226147,female,-1.6108571502412097,1.8389278630840264,-1.38900088677209,-0.3415516463901853,2.260278725092762,-1.098311693346279,1.2538144521027454,-0.9470460591627888,-0.2328761225387627,1.541099130745065
45,178.7243716570972,164.9118698188182,106.33604288971848,166.36222398737084,10.054470647622791,female,1.989559873027683,-4.282853694678958,-2.484942576372731,3.3782892778579785,-1.0147290877355708,1.326373248685122,-2.855235796452639,-1.6566283842484877,2.252192851905319,-0.6764860584903806
46,175.45224998959304,167.10412994778582,108.60839666699,164.9480569684086,13.01518688022719,female,-2.133992391850543,1.429734866718021,1.4819698547422948,-0.9222828384536386,1.930901890828956,-1.39173416859818,0.9324357826421876,0.9665020791797574,-0.6014888076871555,1.2592838418449712
47,176.51448896489708,160.32446477227228,104.42378090628702,167.8706201322616,12.630608759247934,female,0.6780248778536431,-4.327445856710772,-2.671031336618925,1.865465849267872,-0.245475396369738,0.4327818369278572,-2.762199483006876,-1.7049136191184626,1.1907228825114076,-0.1566864232147264
48,174.1061357857739,164.47088898371436,106.28986135771706,170.00025353368136,11.042752019159195,female,-1.5052207369519977,2.591515132151301,1.166300282143773,1.3310208758873543,-0.992410462555462,-0.9407629605949984,1.619696957594563,0.7289376763398581,0.8318880474295964,-0.6202565390971637
49,172.62412439423483,164.96334983421335,102.24560026763707,169.97219936270992,10.056803813508395,female,-0.90735391318718,0.3015066431626446,-2.4760782184163173,-0.0171760230437413,-0.6036417585617143,-0.555522803992151,0.1845959039771293,-1.5159662561732554,-0.0105159324757599,-0.369576586874519
50,174.16005231874493,163.833519528859,100.59206612238852,165.8556106063069,11.524561300912524,female,0.9215567547060628,-0.6778981832126078,-0.992120487149134,-2.469953253841811,0.880654492442477,0.5529340528236377,-0.4067389099275646,-0.5952722922894804,-1.4819719523050865,0.5283926954654862
51,174.5833562892451,155.8494920632657,97.8382049839194,170.7308846287841,10.75322986861346,female,0.2490023355883362,-4.696486744466648,-1.619918316746541,2.8678082485160084,-0.4537243719406259,0.146471962110786,-2.7626392614509694,-0.9528931274979652,1.6869460285388285,-0.2668966893768388
52,172.86078247794566,154.29498253170456,95.5904219038153,167.95906056414438,12.0651536933579,female,-0.993792583441985,-0.8968324220545025,-1.296797930829288,-1.599129268061383,0.7568791296602538,-0.5733418750626836,-0.5174033204160592,-0.7481526524015123,-0.9225745777277208,0.4366610363424541
53,169.20453088078125,156.26793969151635,95.97788824629144,163.91082272460255,14.963745808119713,female,-2.0695763757534413,1.116768203667048,0.2193205712129123,-2.291455380872732,1.6407125177897055,-1.1714583258981743,0.6321329454719139,0.1241437195544786,-1.297050215588339,0.92870519874889
54,165.72845874941336,155.57037479363862,95.42288735942974,165.19502495477056,15.207445065872434,female,-1.9311511840932696,-0.3875360543765143,-0.3083338260342809,0.71344568342667,0.1353884765292898,-1.0728617689407054,-0.2152978079869524,-0.1712965700190449,0.3963587130148167,0.0752158202940499
55,163.5260880996191,151.6746396923427,104.31731084626078,170.60692573929765,12.806123844849424,female,-1.2012930817059606,-2.1249464188886797,4.851503720089661,2.9519458824693228,-1.3098115751034605,-0.6552507718396149,-1.1590616830301887,2.6462747564125424,1.6101522995287216,-0.7144426773291603
56,174.46801695655017,136.99314877700994,114.61301372505034,172.77127056734648,9.08792885157851,female,5.861747601927359,-7.865084418928271,5.515555113637261,1.159470443597585,-1.9918901749665603,3.140221929603942,-4.213438081568716,2.954761668019961,0.6211448804987063,-1.0670840223035143
57,178.90367549667332,133.037171027599,126.45954992957496,170.31235759322678,7.568301736186925,female,2.3345571263806018,-2.082093552321552,6.235019055012961,-1.294164723220894,-0.7998037449429399,1.228714277042422,-1.0958387117481854,3.281588976322611,-0.6811393280109969,-0.4209493394436526
58,172.84130996733904,137.8565350091436,95.26576870999992,162.86025595944662,8.929656936801905,female,-3.1357063082763474,2.4927744732127377,-16.134714423918126,-3.854535327817324,0.7041492416974036,-1.6219170560050074,1.2893661068341746,-8.345541943405927,-1.9937251695606848,0.3642151250158983
59,178.9562253766435,133.18668903385014,115.8182051331595,156.33538140478888,3.638043906604196,female,3.109279021680226,-2.3744979535390525,10.450391401606565,-3.317732824402242,-2.6906506933208694,1.580989333057742,-1.207371840782569,5.313758339799948,-1.6869827920689366,-1.3681274711801032
60,175.05063520120126,128.9036880387223,112.42073280988184,163.42623729267984,0.0632170903967903,female,-1.952795087721114,-2.141500497563925,-1.698736161638827,3.545427943945484,-1.7874134081037027,-0.976397543860557,-1.0707502487819625,-0.8493680808194135,1.7727139719727418,-0.8937067040518514
61,172.2912619898987,141.02753029552125,123.95905981967626,162.12192480647863,3.6452110667336575,female,-1.357068792443889,5.962545372196206,5.674587053997254,-0.6414651571481371,1.7616363818050167,-0.6674108815297815,2.9323993633751835,2.790780518359305,-0.3154746674499035,0.8663785484286968
62,171.7813713159544,142.8728354236316,118.99681450060636,161.46400052433285,5.756961440983402,female,-0.2467212938440083,0.89288957811792,-2.4010864447112383,-0.3183504591027993,1.0218146972176183,-0.1193812712148427,0.4320433442506064,-1.16181602163447,-0.1540405447271609,0.4944264663956217
63,173.28662998710686,151.24713118534677,105.08210017563886,154.47030200946696,4.23151503247241,female,0.7167898434059339,3.9877598865310286,-6.626054440460717,-3.330332626126611,-0.7264030516719012,0.3413284968599685,1.8989332793004896,-3.155264019267008,-1.58587267910791,-0.3459062150818577
64,167.30194688940006,149.08788453507228,104.3910339787864,159.50217560441286,8.847414286689181,female,-2.8053202020500656,-1.0121468673161704,-0.3239372797745909,2.358690747630887,2.163702775414112,-1.3149938447109684,-0.4744438440544549,-0.1518455998943395,1.1056362879519783,1.014235675975365
65,167.4852802619226,159.6063777715267,122.78347505205669,159.77514056883192,9.212256248702063,female,0.0846154027027173,4.854689186055886,8.488818956893981,0.1259838297318739,0.1683885978520994,0.0390532627858695,2.24062577817964,3.917916441643376,0.0581463829531725,0.0777178143932766
66,162.65930723337,168.6404116690803,126.6492474676686,158.76667005827235,13.06285420456884,female,-2.193624103887557,4.106379044342544,1.7571692798235974,-0.4583956866179826,1.750271798121262,-0.9971018654034348,1.8665359292466108,0.798713309010726,-0.2083616757354466,0.7955780900551189
67,161.38983527217266,178.0399407707757,123.25708607722004,160.85283138265507,16.762554461832746,female,-0.5684202811331308,4.208744373893466,-1.5188782345292078,0.9341020855444992,1.6565822047450325,-0.254516543790954,1.8845124062209548,-0.6800947318787497,0.4182546651691787,0.7417532260052384
68,155.57786941082605,166.60132537456914,116.00311631066567,161.7718942478553,17.422916658568045,female,-2.564102585888209,-5.046447968914658,-3.200280779362219,0.4054689111177493,0.2913362632655732,-1.1312217290683275,-2.2263741039329377,-1.4118885791303908,0.1788833431401835,0.1285307043818705
69,161.83584355142258,179.75824709073189,120.58040893556806,160.79448291917612,17.2445897000532,female,2.720858321998492,5.720400746157714,1.990127228218428,-0.4249614472518181,-0.0775334602238454,1.182981879129779,2.4871307591990064,0.8652727079210557,-0.1847658466312253,-0.0337102000973241
70,159.69552629003957,179.2669626845386,125.6583850140535,160.8342161712489,18.85315876441911,female,-0.9172788263070076,-0.210550459797117,2.176275462208044,0.0170285366026194,0.6893867418711039,-0.3931194969887175,-0.0902359113416215,0.9326894838034472,0.0072979442582654,0.2954514608019016
71,159.30167946277962,179.31932860103342,123.92856196019451,163.0612879172987,20.21470040498131,female,-0.1664141523633588,0.0221264435893551,-0.7309111495178785,0.9410162307252684,0.5752992847445921,-0.0703158390267713,0.0093492015166289,-0.3088356969793853,0.3976124918557472,0.2430842048216586
72,158.2945632538944,179.40806333225967,120.57582228639087,160.86355219874875,20.03721016919299,female,-0.4196317537021699,0.0369728046776055,-1.39697486408485,-0.9157232160624792,-0.0739542649118011,-0.1748465640425708,0.0154053352823356,-0.5820728600353542,-0.381551340026033,-0.0308142770465838
73,158.13814615373303,179.33697428610435,121.70851654075882,159.03286246571557,19.66277637882592,female,-0.0642810000663194,-0.0292146765021871,0.46549078946628,-0.7523382464519928,-0.1538769001508511,-0.026416849342323,-0.0120060314392549,0.1912975847121698,-0.3091801012816408,-0.0632370822537744
74,161.07535558394875,177.92592538166423,121.83902448871758,163.00682056351434,20.03721016919299,female,1.1907605798171823,-0.5720468531514008,0.0529086275508494,1.6110640937022045,0.151797482581245,0.4827407756015603,-0.23191088641273,0.0214494436016957,0.6531340920414342,0.0615395199653696
75,163.11389683343134,177.3093428779777,124.01934998982648,165.9012700912807,19.630863935883955,female,0.8154164997930365,-0.2466330014746063,0.8721302004435586,1.1577798111065476,-0.1625384933236134,0.3261665999172146,-0.0986532005898425,0.3488520801774234,0.463111924442619,-0.0650153973294453
76,169.0875541684988,171.32453005392128,129.5848242351568,164.5286718344799,17.21607358779072,female,2.35802263226347,-2.362426114759119,2.196897728419858,-0.5418151013687422,-0.9532067163525924,0.9307984074724224,-0.9325366242470208,0.8671964717446808,-0.2138743821192403,-0.3762658090865496
77,169.31508759999727,173.23772397672053,126.22522164572776,166.18028465553928,17.007946955407323,female,0.0886493888955085,0.7454002296620461,-1.3089360738035185,0.6434855146984627,-0.0810882983311937,0.034538722946302,0.2904156738943036,-0.5099750936896824,0.2507086420903101,-0.0315928435056598
78,172.2596588411621,171.04109692484428,128.90272276605103,168.1768684987427,17.622297228668266,female,1.1325274004480088,-0.8448565584139417,1.029808123201258,0.7679168627705425,0.2362885666388241,0.4355874617107726,-0.3249448301592083,0.3960800473850991,0.2953526395271317,0.0908802179380092
79,172.1082975717643,177.85479997427225,121.83831194031534,166.63967187137132,15.312818360806297,female,-0.0574789630624542,2.58748217066885,-2.682687655342668,-0.5837455546979895,-0.8770172915931529,-0.0218274543275142,0.9825881660767783,-1.0187421475984817,-0.2216755271005023,-0.3330445411113238
80,173.253223820191,175.54169786917583,121.75203617430344,163.2424062832894,13.854611448762212,female,0.4293473431600176,-0.8674132894111573,-0.0323534122544604,-1.273974595530721,-0.546827592016532,0.1610052536850066,-0.3252799835291839,-0.0121325295954226,-0.4777404733240202,-0.2050603470061995
81,170.13736338639163,176.8998110077326,114.23580845826368,161.94163773215055,12.444580236545404,female,-1.1540223828886604,0.5030048661321387,-2.7837880429776907,-0.4817661300514239,-0.5222337823025214,-0.4274156973661705,0.1862980985674587,-1.0310326085102557,-0.1784319000190458,-0.1934199193713042
82,174.2544169629534,178.6401456489406,114.9351591833104,165.07493408233634,13.006506059389702,female,1.5062391133762585,0.6367077955639002,0.2558600213585588,1.1463279329948004,0.2055826181137675,0.5510630902596066,0.2329418764258171,0.0936073248872776,0.4193882681688294,0.0752131529684515
83,173.9475298545904,174.03510051990008,109.2719501210643,165.07844449105048,11.550238009840095,female,-0.110923051215537,-1.6644741430266938,-2.046943034546787,0.0012688224267957,-0.5263619456203398,-0.0400926691140495,-0.6016171601301303,-0.7398589281494411,0.0004586105157093,-0.1902513056459059
84,171.78049582119766,169.06288842429464,105.49484859913863,169.21493876886692,13.82773865821521,female,-0.7739407262116974,-1.775790034144801,-1.3489648292591638,1.4773193849344426,0.8133930887053984,-0.2764074022184634,-0.6342107264802861,-0.4817731533068443,0.5276140660480152,0.2904975316804994
85,171.88090125229857,166.7750087987283,102.32731717793256,168.99438957124514,12.32063066351814,female,0.0354372109767917,-0.8074869266704755,-1.1179522663080277,-0.0778408932782748,-0.5319204687166132,0.0125072509329853,-0.2849953858836972,-0.3945713881087156,-0.0274732564511558,-0.1877366360176282
86,171.7333710269257,164.67189308226676,103.4573162695022,169.89219290365784,12.223868046524522,female,-0.0514640321068121,-0.7336450173703014,0.3941857296173177,0.3131872089811768,-0.0337544012768431,-0.0179525693395856,-0.2559226804780121,0.1375066498665061,0.1092513519701779,-0.0117747911430848
87,171.5826974937162,166.24050210736192,106.87761229516832,166.51311060262773,10.960688659691163,female,-0.0519563907618962,0.540899663825916,1.1794124226434892,-1.1652007934586586,-0.4355790989080549,-0.0179159968144469,0.1865171254572124,0.4066939388425825,-0.4017933770547098,-0.1501996892786396
88,172.8597863358449,167.28199940691184,105.14777193662748,168.54565936203218,10.847290675686688,female,0.4353711961802308,0.3550558975738354,-0.589718304048014,0.6929143497969713,-0.0386584036378892,0.1484219986978059,0.1210417832638075,-0.2010403309254593,0.2362208010671493,-0.0131790012401895
89,174.46977549661295,168.81803611829636,104.2268474870688,167.95581288294835,9.536333480234733,female,0.5426929755397976,0.5177651836127615,-0.3104239717613538,-0.1988246558709545,-0.4418956838602096,0.182930216474089,0.1745275899818297,-0.1046372938521417,-0.0670195469227936,-0.1489536013011942
90,175.06021732453806,168.94826060605752,101.84920719928476,165.0540281863189,7.179517006005635,female,0.1968139426417015,0.0434081625870514,-0.7925467625946775,-0.9672615655431496,-0.7856054914096994,0.0656046475472338,0.0144693875290171,-0.2641822541982258,-0.3224205218477164,-0.2618684971365664
91,178.76359239714387,170.97238704928492,103.35252210124447,167.05601274970363,7.946244410613067,female,1.2208928810788382,0.6672944318332096,0.4955983193273776,0.659994911005953,0.2527672762442084,0.4024921585974192,0.2199871753296295,0.1633840613167179,0.2175807398920724,0.0833298712892995
92,179.49741833327897,169.39874823008492,102.75634175470626,166.57284954124722,7.943471810590415,female,0.2392910661310124,-0.513143093217391,-0.1944066347407235,-0.1575532201488272,-0.0009041087030387,0.078029695477504,-0.1673292695274101,-0.0633934678502359,-0.0513760500485306,-0.0002948180553387
93,180.0,166.34235749418784,101.98336331849312,166.6650884411916,8.035710710534788,female,0.1621231182971057,-0.9859324954506716,-0.249347882649399,0.0297544838530293,0.0297544838530236,0.0522977800958405,-0.3180427404679586,-0.0804348008546448,0.0095982205977514,0.0095982205977495
94,176.68985588813456,167.54811019919077,102.49640517930288,167.42678844064787,7.56983187785652,female,-1.056428971871949,0.3848146930860435,0.1637367640882226,0.2430957445073153,-0.1486847338334899,-0.3371581825123241,0.1228131999210777,0.0522564140707093,0.0775837482470155,-0.0474525746277095
95,172.7454600685421,168.69006752597977,100.06068979532296,169.30207804805693,6.166611440385041,female,-1.245598679871307,0.3606181031965255,-0.7691732791515554,0.5921967181291764,-0.4431222434120459,-0.3933469515383075,0.1138794010094291,-0.242896824995228,0.1870094899355294,-0.1399333400248566
96,172.7903101469573,164.3970001013806,96.24191434741506,170.51752451123215,5.244045177023714,female,0.0140156495047527,-1.3415835701872414,-1.1933673274712175,0.3798270197422582,-0.2883019573004147,0.0043798904702352,-0.4192448656835129,-0.3729272898347555,0.1186959436694556,-0.0900943616563796
97,172.8985127777428,160.67970668346868,91.73520172088163,166.62744724531245,1.4394210865931076,female,0.0334647311707772,-1.149678376673789,-1.3938286473814725,-1.2031166801813509,-1.176687863019775,0.0103499168569414,-0.3555706319609656,-0.431081024963342,-0.372097942324129,-0.3639240813463221
98,173.83594755717118,157.75561394978322,92.38187019495996,167.35241665970324,1.8536870296902344,female,0.2869698304372567,-0.8951304286792211,0.1979597369627525,0.2219294125686075,0.1268161050297326,0.0878479072767112,-0.274019518983435,0.0605999194783936,0.0679375752761043,0.0388212566417549
99,174.76005885641263,153.13339487305373,92.8588076761774,167.37446580252748,0.8384657755585756,female,0.2800337270428624,-1.400672447493786,0.1445265094598326,0.006681558431589,-0.3076428042823208,0.0848587051645037,-0.4244461962102382,0.043795911957525,0.0020247146762391,-0.0932250922067639
100,179.01071343106383,144.17326299167166,94.19999528421752,166.96854382153782,1.607677031808297,female,1.275196372395362,-2.68803956441462,0.4023562824120347,-0.1217765942968981,0.2307633768749163,0.3825589117186086,-0.806411869324386,0.1207068847236104,-0.0365329782890694,0.0692290130624749
101,178.55286066418316,136.72748349700242,97.76516601842532,164.74488129694222,0.1918378306104955,female,-0.1359958713506961,-2.2116176716839324,1.0589616042201375,-0.6604938191868108,-0.4205462973854855,-0.040394813272484,-0.6569161401041383,0.3145430507584567,-0.1961862829267754,-0.1249147417976689
