frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender
16,173.45847473108515,173.55566645381273,98.77136228358694,149.5669142100181,8.84826523095802,male
17,175.20433254740703,169.75228385187174,97.00981602831185,148.95914180068667,8.924569000921451,male
18,177.3870336248321,165.04078528623882,94.80795396303049,148.2726239217266,9.655779366537216,male
19,177.9052114978241,163.45747333689195,93.5103898008746,147.72435568542238,10.007979801441309,male
20,177.88841414283388,162.6684930487942,91.820441964106,147.6430253133163,10.637578409851583,male
21,176.66559617687844,163.3417479009267,91.8753741861166,147.01496031784768,11.594827450750074,male
22,179.2629252795876,157.3675646749096,91.48006817310964,149.8659244239092,12.21012234732882,male
23,174.91827258614234,152.10272896905238,94.93526155097966,154.00346942023145,11.987939943449817,male
24,174.3791585330642,153.51891771398255,98.8846404778606,155.1611228776093,12.885786139883804,male
25,176.03984809462395,159.99198290828463,108.4076521220272,156.2562126197949,13.890649662196722,male
26,177.46010734857,164.15229501807315,115.3241814019472,156.82968228794863,15.274276898792664,male
27,179.31375950142294,169.3652868805475,113.90310710467172,157.2888863576512,18.41746460634141,male
28,171.6938455301162,159.42359129070311,114.85824847862918,157.31633443106992,21.702643585277087,male
29,165.78391276809225,159.13969962542475,123.1422591024828,159.28089450384036,22.65381041393624,male
30,166.7913481337155,160.33502120899183,122.17215101463644,158.27580849858617,23.952084801910075,male
31,165.3867577441756,166.11790730802875,117.59973125790164,160.1775354296348,25.076267321627483,male
32,163.74705680736625,169.5085229876684,114.3792503703024,160.4567261350455,25.74280053890203,male
