id,frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender,age,r_hip_vel,r_knee_vel,r_ankle_vel,r_elbow_vel,r_shoulder_vel,r_hip_accel,r_knee_accel,r_ankle_accel,r_elbow_accel,r_shoulder_accel,r_hip_ang_2,r_knee_ang_2,r_ankle_ang_2,r_elbow_ang_2,r_shoulder_ang_2,r_hip_ang_3,r_knee_ang_3,r_ankle_ang_3,r_elbow_ang_3,r_shoulder_ang_3,r_hip_vel_2,r_knee_vel_2,r_ankle_vel_2,r_elbow_vel_2,r_shoulder_vel_2,r_hip_vel_3,r_knee_vel_3,r_ankle_vel_3,r_elbow_vel_3,r_shoulder_vel_3,r_hip_accel_2,r_knee_accel_2,r_ankle_accel_2,r_elbow_accel_2,r_shoulder_accel_2,r_hip_accel_3,r_knee_accel_3,r_ankle_accel_3,r_elbow_accel_3,r_shoulder_accel_3
3,1,170.0652723407157,177.37372729269262,121.04467877923972,151.04338143973467,11.87834759094244,male,<40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,168.22940229037243,175.95702193179147,122.71861237942234,152.20159993133316,11.391627921764211,male,<40,-27.5380507551489,-21.250580413517213,25.10900400273933,17.373277373977345,-7.300795037673424,-413.0707613272335,-318.7587062027582,376.6350600410899,260.5991606096602,-109.51192556510136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,167.5512776358202,175.6096834852832,122.6849815207256,152.2765523192621,11.613830883182516,male,<40,-6.781246545522208,-3.473384465082745,-0.3363085869673909,0.7495238792893133,2.222029614183043,-67.81246545522208,-34.73384465082745,-3.3630858696739097,7.495238792893133,22.22029614183043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,166.788483940743,175.16559369373672,122.47119229084848,152.0653245959781,11.932534786713234,male,<40,-5.720952713079157,-3.330673436598559,-1.603419224078415,-1.584207924629979,2.390279276480385,-42.90714534809368,-24.9800507744892,-12.025644180588111,-11.881559434724842,17.927094573602886,170.0652723407157,177.37372729269262,121.04467877923972,151.04338143973467,11.87834759094244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,166.73928655433556,175.55769377056473,122.8561716688831,151.48740415911624,11.91077768368001,male,<40,-0.2951843184445692,2.352600460968006,2.3098762682077734,-3.467522621171156,-0.1305426181993425,-1.7711059106674156,14.115602765808037,13.85925760924664,-20.805135727026936,-0.7832557091960552,168.22940229037243,175.95702193179147,122.71861237942234,152.20159993133316,11.391627921764211,0.0,0.0,0.0,0.0,0.0,-27.5380507551489,-21.250580413517213,25.10900400273933,17.373277373977345,-7.300795037673424,0.0,0.0,0.0,0.0,0.0,-413.0707613272335,-318.7587062027582,376.6350600410899,260.5991606096602,-109.51192556510136,0.0,0.0,0.0,0.0,0.0
3,6,166.73928655433556,175.55769377056473,123.50925589598204,152.03427526265864,11.363906580137666,male,<40,0.0,0.0,3.2654211354946483,2.734355517712004,-2.73435551771172,0.0,0.0,16.32710567747324,13.67177758856002,-13.671777588558598,167.5512776358202,175.6096834852832,122.6849815207256,152.2765523192621,11.613830883182516,0.0,0.0,0.0,0.0,0.0,-6.781246545522208,-3.473384465082745,-0.3363085869673909,0.7495238792893133,2.222029614183043,0.0,0.0,0.0,0.0,0.0,-67.81246545522208,-34.73384465082745,-3.3630858696739097,7.495238792893133,22.22029614183043,0.0,0.0,0.0,0.0,0.0
3,7,165.99620518015132,175.14926408104333,123.47132674786636,151.4607432956147,11.660629116684788,male,<40,-3.184634460789612,-1.7504129550917062,-0.1625534919243421,-2.457994144474063,1.271668013773381,-13.64843340338405,-7.501769807535884,-0.6966578225328947,-10.534260619174557,5.45000577331449,166.788483940743,175.16559369373672,122.47119229084848,152.0653245959781,11.932534786713234,170.0652723407157,177.37372729269262,121.04467877923972,151.04338143973467,11.87834759094244,-5.720952713079157,-3.330673436598559,-1.603419224078415,-1.584207924629979,2.390279276480385,0.0,0.0,0.0,0.0,0.0,-42.90714534809368,-24.9800507744892,-12.025644180588111,-11.881559434724842,17.927094573602886,0.0,0.0,0.0,0.0,0.0
3,8,164.24595669213537,174.76862038185,123.63539599723558,152.00893514063583,11.973512992254255,male,<40,-6.563431830059834,-1.4274138719749274,0.6152596851345749,2.0557194188292627,1.173314533385501,-24.61286936272438,-5.352802019905978,2.307223819254656,7.708947820609735,4.399929500195629,166.73928655433556,175.55769377056473,122.8561716688831,151.48740415911624,11.91077768368001,168.22940229037243,175.95702193179147,122.71861237942234,152.20159993133316,11.391627921764211,-0.2951843184445692,2.352600460968006,2.3098762682077734,-3.467522621171156,-0.1305426181993425,-27.5380507551489,-21.250580413517213,25.10900400273933,17.373277373977345,-7.300795037673424,-1.7711059106674156,14.115602765808037,13.85925760924664,-20.805135727026936,-0.7832557091960552,-413.0707613272335,-318.7587062027582,376.6350600410899,260.5991606096602,-109.51192556510136
3,9,163.80323987785144,174.32590356756612,122.96279767963426,150.89166361751273,12.521704837275363,male,<40,-1.4757227142797549,-1.47572271427966,-2.241994392004377,-3.724238410410313,1.827306150070361,-4.919075714265849,-4.919075714265534,-7.47331464001459,-12.414128034701044,6.091020500234538,166.73928655433556,175.55769377056473,123.50925589598204,152.03427526265864,11.363906580137666,167.5512776358202,175.6096834852832,122.6849815207256,152.2765523192621,11.613830883182516,0.0,0.0,3.2654211354946483,2.734355517712004,-2.73435551771172,-6.781246545522208,-3.473384465082745,-0.3363085869673909,0.7495238792893133,2.222029614183043,0.0,0.0,16.32710567747324,13.67177758856002,-13.671777588558598,-67.81246545522208,-34.73384465082745,-3.3630858696739097,7.495238792893133,22.22029614183043
3,10,163.33665919258652,175.45258513221555,120.81042296544418,149.78022444405897,13.362741785927652,male,<40,-1.3997420557947464,3.3800446939482924,-6.457124142570265,-3.3343175203612816,2.5231108459568645,-4.199226167384239,10.140134081844876,-19.3713724277108,-10.002952561083845,7.569332537870594,165.99620518015132,175.14926408104333,123.47132674786636,151.4607432956147,11.660629116684788,166.788483940743,175.16559369373672,122.47119229084848,152.0653245959781,11.932534786713234,-3.184634460789612,-1.7504129550917062,-0.1625534919243421,-2.457994144474063,1.271668013773381,-5.720952713079157,-3.330673436598559,-1.603419224078415,-1.584207924629979,2.390279276480385,-13.64843340338405,-7.501769807535884,-0.6966578225328947,-10.534260619174557,5.45000577331449,-42.90714534809368,-24.9800507744892,-12.025644180588111,-11.881559434724842,17.927094573602886
