id,frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender,age,r_hip_vel,r_knee_vel,r_ankle_vel,r_elbow_vel,r_shoulder_vel,r_hip_accel,r_knee_accel,r_ankle_accel,r_elbow_accel,r_shoulder_accel,r_hip_ang_2,r_knee_ang_2,r_ankle_ang_2,r_elbow_ang_2,r_shoulder_ang_2,r_hip_ang_3,r_knee_ang_3,r_ankle_ang_3,r_elbow_ang_3,r_shoulder_ang_3,r_hip_vel_2,r_knee_vel_2,r_ankle_vel_2,r_elbow_vel_2,r_shoulder_vel_2,r_hip_vel_3,r_knee_vel_3,r_ankle_vel_3,r_elbow_vel_3,r_shoulder_vel_3,r_hip_accel_2,r_knee_accel_2,r_ankle_accel_2,r_elbow_accel_2,r_shoulder_accel_2,r_hip_accel_3,r_knee_accel_3,r_ankle_accel_3,r_elbow_accel_3,r_shoulder_accel_3
8,1,173.53617859373549,178.71650662194844,121.72553535120224,168.45987257351982,6.933087837771268,female,>40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2,172.63655065579607,179.06701454934074,114.71764468338758,168.7545790543657,7.528091935611371,female,>40,-13.494419069091208,5.257618910884503,-105.11836001721996,4.420597212688335,8.925061467601552,-202.4162860363681,78.86428366326754,-1576.7754002582994,66.30895819032503,133.87592201402327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3,171.98531344846566,179.1683618388138,112.17829987563591,168.25256450896185,8.306598573528731,female,>40,-6.512372073304107,1.0134728947306826,-25.39344807751661,-5.020145454038527,7.7850663791736,-65.12372073304107,10.134728947306826,-253.9344807751661,-50.20145454038527,77.850663791736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4,172.6251008520763,178.9235386228106,110.39726279603062,168.22316892061167,8.664747706617959,female,>40,4.798405527079694,-1.836174120023984,-13.357778097039734,-0.220466912626378,2.686118498169208,35.98804145309771,-13.771305900179875,-100.183335727798,-1.6535018446978356,20.145888736269058,173.53617859373549,178.71650662194844,121.72553535120224,168.45987257351982,6.933087837771268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5,171.6064033278546,179.2097634975708,109.2879929749856,168.65836103783806,9.055842668962612,female,>40,-6.112185145330159,1.7173492485611632,-6.655618926270108,2.611152703358357,2.346569774067916,-36.67311087198095,10.30409549136698,-39.93371355762065,15.666916220150142,14.079418644407497,172.63655065579607,179.06701454934074,114.71764468338758,168.7545790543657,7.528091935611371,0.0,0.0,0.0,0.0,0.0,-13.494419069091208,5.257618910884503,-105.11836001721996,4.420597212688335,8.925061467601552,0.0,0.0,0.0,0.0,0.0,-202.4162860363681,78.86428366326754,-1576.7754002582994,66.30895819032503,133.87592201402327,0.0,0.0,0.0,0.0,0.0
8,6,171.82303713018663,179.2097634975708,109.76240170166724,167.93028892953828,9.214686740812796,female,>40,1.0831690116602033,0.0,2.372043633408225,-3.6403605414989215,0.7942203592509234,5.4158450583010165,0.0,11.860218167041126,-18.201802707494608,3.971101796254617,171.98531344846566,179.1683618388138,112.17829987563591,168.25256450896185,8.306598573528731,0.0,0.0,0.0,0.0,0.0,-6.512372073304107,1.0134728947306826,-25.39344807751661,-5.020145454038527,7.7850663791736,0.0,0.0,0.0,0.0,0.0,-65.12372073304107,10.134728947306826,-253.9344807751661,-50.20145454038527,77.850663791736,0.0,0.0,0.0,0.0,0.0
8,7,171.61333285922166,178.29340574409207,108.03204954701262,167.96504564998003,9.78506580232198,female,>40,-0.8987325898499015,-3.927247514908864,-7.415794948519821,0.1489573733217802,2.444481692182219,-3.851711099356721,-16.83106077818085,-31.781978350799232,0.6383887428076294,10.476350109352364,172.6251008520763,178.9235386228106,110.39726279603062,168.22316892061167,8.664747706617959,173.53617859373549,178.71650662194844,121.72553535120224,168.45987257351982,6.933087837771268,4.798405527079694,-1.836174120023984,-13.357778097039734,-0.220466912626378,2.686118498169208,0.0,0.0,0.0,0.0,0.0,35.98804145309771,-13.771305900179875,-100.183335727798,-1.6535018446978356,20.145888736269058,0.0,0.0,0.0,0.0,0.0
8,8,173.07084995140298,175.82924515112398,105.87337610426997,168.37577179390047,9.52850101569959,female,>40,5.465689095679949,-9.24060222363032,-8.09502541028495,1.540223039701658,-0.9621179498339671,20.496334108799807,-34.6522583386137,-30.35634528856857,5.775836398881218,-3.607942311877377,171.6064033278546,179.2097634975708,109.2879929749856,168.65836103783806,9.055842668962612,172.63655065579607,179.06701454934074,114.71764468338758,168.7545790543657,7.528091935611371,-6.112185145330159,1.7173492485611632,-6.655618926270108,2.611152703358357,2.346569774067916,-13.494419069091208,5.257618910884503,-105.11836001721996,4.420597212688335,8.925061467601552,-36.67311087198095,10.30409549136698,-39.93371355762065,15.666916220150142,14.079418644407497,-202.4162860363681,78.86428366326754,-1576.7754002582994,66.30895819032503,133.87592201402327
8,9,171.93364495645883,176.78356695953187,105.57125579074828,167.59024644770497,10.117526825625587,female,>40,-3.790683316480473,3.1810726946929435,-1.0070677117389455,-2.6184178206516626,1.9634193664199928,-12.63561105493491,10.60357564897648,-3.3568923724631525,-8.728059402172208,6.544731221399975,171.82303713018663,179.2097634975708,109.76240170166724,167.93028892953828,9.214686740812796,171.98531344846566,179.1683618388138,112.17829987563591,168.25256450896185,8.306598573528731,1.0831690116602033,0.0,2.372043633408225,-3.6403605414989215,0.7942203592509234,-6.512372073304107,1.0134728947306826,-25.39344807751661,-5.020145454038527,7.7850663791736,5.4158450583010165,0.0,11.860218167041126,-18.201802707494608,3.971101796254617,-65.12372073304107,10.134728947306826,-253.9344807751661,-50.20145454038527,77.850663791736
8,10,172.07174518115409,175.16411169517545,102.56839819674984,166.86527823740673,10.68428733041668,female,>40,0.4143006740857515,-4.858365793069254,-9.008572781995326,-2.17490463089473,1.7002815143732786,1.2429020222572549,-14.575097379207762,-27.02571834598598,-6.52471389268419,5.100844543119836,171.61333285922166,178.29340574409207,108.03204954701262,167.96504564998003,9.78506580232198,172.6251008520763,178.9235386228106,110.39726279603062,168.22316892061167,8.664747706617959,-0.8987325898499015,-3.927247514908864,-7.415794948519821,0.1489573733217802,2.444481692182219,4.798405527079694,-1.836174120023984,-13.357778097039734,-0.220466912626378,2.686118498169208,-3.851711099356721,-16.83106077818085,-31.781978350799232,0.6383887428076294,10.476350109352364,35.98804145309771,-13.771305900179875,-100.183335727798,-1.6535018446978356,20.145888736269058
8,11,172.2736333782455,174.672201688631,100.60076297236712,166.08506280929018,10.845001156126216,female,>40,0.5506041738856932,-1.3415727451212496,-5.366277884680141,-2.127860258499678,0.4383104337532793,1.5016477469609817,-3.65883475942159,-14.63530332185493,-5.8032552504536685,1.1953920920543983,173.07084995140298,175.82924515112398,105.87337610426997,168.37577179390047,9.52850101569959,171.6064033278546,179.2097634975708,109.2879929749856,168.65836103783806,9.055842668962612,5.465689095679949,-9.24060222363032,-8.09502541028495,1.540223039701658,-0.9621179498339671,-6.112185145330159,1.7173492485611632,-6.655618926270108,2.611152703358357,2.346569774067916,20.496334108799807,-34.6522583386137,-30.35634528856857,5.775836398881218,-3.607942311877377,-36.67311087198095,10.30409549136698,-39.93371355762065,15.666916220150142,14.079418644407497
8,12,174.67066705074322,170.1206094204909,98.92049457914354,165.33845225139078,11.33833890675129,female,>40,5.992584181244283,-11.378980670350243,-4.200670983058963,-1.8665263947485045,1.233344376562684,14.981460453110708,-28.44745167587561,-10.501677457647409,-4.666315986871261,3.08336094140671,171.93364495645883,176.78356695953187,105.57125579074828,167.59024644770497,10.117526825625587,171.82303713018663,179.2097634975708,109.76240170166724,167.93028892953828,9.214686740812796,-3.790683316480473,3.1810726946929435,-1.0070677117389455,-2.6184178206516626,1.9634193664199928,1.0831690116602033,0.0,2.372043633408225,-3.6403605414989215,0.7942203592509234,-12.63561105493491,10.60357564897648,-3.3568923724631525,-8.728059402172208,6.544731221399975,5.4158450583010165,0.0,11.860218167041126,-18.201802707494608,3.971101796254617
8,13,174.61400051771474,171.3668266191192,99.68201436333604,165.31525114428183,11.049623840871618,female,>40,-0.1307689223734069,2.875885842988387,1.7573533481365406,-0.0535410164052599,-0.6662655366453953,-0.3017744362463237,6.636659637665508,4.055430803392016,-0.1235561917044459,-1.537535853797066,172.07174518115409,175.16411169517545,102.56839819674984,166.86527823740673,10.68428733041668,171.61333285922166,178.29340574409207,108.03204954701262,167.96504564998003,9.78506580232198,0.4143006740857515,-4.858365793069254,-9.008572781995326,-2.17490463089473,1.7002815143732786,-0.8987325898499015,-3.927247514908864,-7.415794948519821,0.1489573733217802,2.444481692182219,1.2429020222572549,-14.575097379207762,-27.02571834598598,-6.52471389268419,5.100844543119836,-3.851711099356721,-16.83106077818085,-31.781978350799232,0.6383887428076294,10.476350109352364
8,14,174.90160817884768,170.0279423126689,97.90663890851026,165.74467322803696,11.107397778646828,female,>40,0.6163021309991531,-2.8690377995363496,-3.804375974626666,0.920190179475274,0.1238012952325919,1.3206474235696135,-6.147938141863606,-8.152234231342856,1.9718360988755872,0.2652884897841255,172.2736333782455,174.672201688631,100.60076297236712,166.08506280929018,10.845001156126216,173.07084995140298,175.82924515112398,105.87337610426997,168.37577179390047,9.52850101569959,0.5506041738856932,-1.3415727451212496,-5.366277884680141,-2.127860258499678,0.4383104337532793,5.465689095679949,-9.24060222363032,-8.09502541028495,1.540223039701658,-0.9621179498339671,1.5016477469609817,-3.65883475942159,-14.63530332185493,-5.8032552504536685,1.1953920920543983,20.496334108799807,-34.6522583386137,-30.35634528856857,5.775836398881218,-3.607942311877377
8,15,176.70466708000998,166.16156221800506,95.23098414929404,165.01431548780914,11.666879474378902,female,>40,3.606117802324604,-7.732760189327678,-5.35130951843243,-1.460715480455633,1.118963391464149,7.212235604649209,-15.465520378655356,-10.70261903686486,-2.921430960911266,2.237926782928298,174.67066705074322,170.1206094204909,98.92049457914354,165.33845225139078,11.33833890675129,171.93364495645883,176.78356695953187,105.57125579074828,167.59024644770497,10.117526825625587,5.992584181244283,-11.378980670350243,-4.200670983058963,-1.8665263947485045,1.233344376562684,-3.790683316480473,3.1810726946929435,-1.0070677117389455,-2.6184178206516626,1.9634193664199928,14.981460453110708,-28.44745167587561,-10.501677457647409,-4.666315986871261,3.08336094140671,-12.63561105493491,10.60357564897648,-3.3568923724631525,-8.728059402172208,6.544731221399975
8,16,178.422241594988,157.0488832391404,90.99139649543142,164.23706240238525,12.040709139479643,female,>40,3.220452215583798,-17.086273085371246,-7.949226850992428,-1.4573495351698007,0.70093062206389,6.038347904219621,-32.036762035071085,-14.904800345610802,-2.7325303784433763,1.3142449163697938,174.61400051771474,171.3668266191192,99.68201436333604,165.31525114428183,11.049623840871618,172.07174518115409,175.16411169517545,102.56839819674984,166.86527823740673,10.68428733041668,-0.1307689223734069,2.875885842988387,1.7573533481365406,-0.0535410164052599,-0.6662655366453953,0.4143006740857515,-4.858365793069254,-9.008572781995326,-2.17490463089473,1.7002815143732786,-0.3017744362463237,6.636659637665508,4.055430803392016,-0.1235561917044459,-1.537535853797066,1.2429020222572549,-14.575097379207762,-27.02571834598598,-6.52471389268419,5.100844543119836
8,17,179.1967837139124,157.90958017162123,93.58734769656832,164.25263356571344,12.253985505732883,female,>40,1.3668390333959772,1.5188769396720612,4.581090354947468,0.0274785235203346,0.3763700580939525,2.412068882463489,2.68037107000952,8.08427709696612,0.0484915120947082,0.6641824554599163,174.90160817884768,170.0279423126689,97.90663890851026,165.74467322803696,11.107397778646828,172.2736333782455,174.672201688631,100.60076297236712,166.08506280929018,10.845001156126216,0.6163021309991531,-2.8690377995363496,-3.804375974626666,0.920190179475274,0.1238012952325919,0.5506041738856932,-1.3415727451212496,-5.366277884680141,-2.127860258499678,0.4383104337532793,1.3206474235696135,-6.147938141863606,-8.152234231342856,1.9718360988755872,0.2652884897841255,1.5016477469609817,-3.65883475942159,-14.63530332185493,-5.8032552504536685,1.1953920920543983
