id,frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender,age,r_hip_vel,r_knee_vel,r_ankle_vel,r_elbow_vel,r_shoulder_vel,r_hip_accel,r_knee_accel,r_ankle_accel,r_elbow_accel,r_shoulder_accel,r_hip_ang_2,r_knee_ang_2,r_ankle_ang_2,r_elbow_ang_2,r_shoulder_ang_2,r_hip_ang_3,r_knee_ang_3,r_ankle_ang_3,r_elbow_ang_3,r_shoulder_ang_3,r_hip_vel_2,r_knee_vel_2,r_ankle_vel_2,r_elbow_vel_2,r_shoulder_vel_2,r_hip_vel_3,r_knee_vel_3,r_ankle_vel_3,r_elbow_vel_3,r_shoulder_vel_3,r_hip_accel_2,r_knee_accel_2,r_ankle_accel_2,r_elbow_accel_2,r_shoulder_accel_2,r_hip_accel_3,r_knee_accel_3,r_ankle_accel_3,r_elbow_accel_3,r_shoulder_accel_3
2,1,178.165605099828,170.21623353289812,96.1155035662854,164.13033073010166,0.0783799504406621,female,<40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,178.45127565939228,170.64337852125928,96.86827102635884,161.79597302346338,1.937488402222016,female,<40,4.285058393463999,6.4071748254174565,11.291511901101645,-35.015365599574295,27.88662677672031,64.27587590195998,96.10762238126183,169.37267851652464,-525.2304839936145,418.2994016508047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,178.8250818888919,170.64337852125928,96.86827102635884,161.79151552941917,2.245742565895057,female,<40,3.738062294996212,0.0,0.0,-0.0445749404420325,3.0825416367304093,37.38062294996212,0.0,0.0,-0.4457494044203258,30.82541636730409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,179.38997130562214,169.4639271291987,97.030468943775,161.12531555923604,2.8973745782143965,female,<40,4.236670625476791,-8.845885440454282,1.2164843806212389,-4.996499776373469,4.887240092395047,31.77502969107593,-66.34414080340711,9.123632854659292,-37.473748322801015,36.65430069296285,178.165605099828,170.21623353289812,96.1155035662854,164.13033073010166,0.0783799504406621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,179.80080230107103,169.4484960012354,97.030468943775,161.35613403728377,3.167994594415348,female,<40,2.4649859726933414,-0.0925867677797782,0.0,1.3849108682863402,1.623720097205708,14.789915836160048,-0.5555206066786695,0.0,8.309465209718041,9.742320583234248,178.45127565939228,170.64337852125928,96.86827102635884,161.79597302346338,1.937488402222016,0.0,0.0,0.0,0.0,0.0,4.285058393463999,6.4071748254174565,11.291511901101645,-35.015365599574295,27.88662677672031,0.0,0.0,0.0,0.0,0.0,64.27587590195998,96.10762238126183,169.37267851652464,-525.2304839936145,418.2994016508047,0.0,0.0,0.0,0.0,0.0
2,6,179.83222367276912,169.4484960012354,97.030468943775,160.69047403467675,3.46668057086248,female,<40,0.1571068584904367,0.0,0.0,-3.328300013035061,1.4934298822356595,0.7855342924521835,0.0,0.0,-16.641500065175308,7.467149411178298,178.8250818888919,170.64337852125928,96.86827102635884,161.79151552941917,2.245742565895057,0.0,0.0,0.0,0.0,0.0,3.738062294996212,0.0,0.0,-0.0445749404420325,3.0825416367304093,0.0,0.0,0.0,0.0,0.0,37.38062294996212,0.0,0.0,-0.4457494044203258,30.82541636730409,0.0,0.0,0.0,0.0,0.0
2,7,179.2554414847169,169.90702865217608,98.35226951370002,159.3496645818714,4.498775506612844,female,<40,-2.471923663080945,1.965139932602865,5.66485958539293,-5.746326226308684,4.4232640103587055,-10.593958556061192,8.422028282583705,24.277969651683986,-24.627112398465787,18.956845758680167,179.38997130562214,169.4639271291987,97.030468943775,161.12531555923604,2.8973745782143965,178.165605099828,170.21623353289812,96.1155035662854,164.13033073010166,0.0783799504406621,4.236670625476791,-8.845885440454282,1.2164843806212389,-4.996499776373469,4.887240092395047,0.0,0.0,0.0,0.0,0.0,31.77502969107593,-66.34414080340711,9.123632854659292,-37.473748322801015,36.65430069296285,0.0,0.0,0.0,0.0,0.0
2,8,179.62147483166842,169.82879889251697,98.263747715439,158.72342266944673,4.748692033484076,female,<40,1.3726250510682192,-0.2933615987216598,-0.3319567434788517,-2.348407171592477,0.9371869757671192,5.147343941505822,-1.1001059952062242,-1.244837788045694,-8.806526893471789,3.514451159126697,179.80080230107103,169.4484960012354,97.030468943775,161.35613403728377,3.167994594415348,178.45127565939228,170.64337852125928,96.86827102635884,161.79597302346338,1.937488402222016,2.4649859726933414,-0.0925867677797782,0.0,1.3849108682863402,1.623720097205708,4.285058393463999,6.4071748254174565,11.291511901101645,-35.015365599574295,27.88662677672031,14.789915836160048,-0.5555206066786695,0.0,8.309465209718041,9.742320583234248,64.27587590195998,96.10762238126183,169.37267851652464,-525.2304839936145,418.2994016508047
2,9,179.62147483166842,169.82879889251697,98.263747715439,158.90127493536468,4.786853596718856,female,<40,0.0,0.0,0.0,0.5928408863931622,0.1272052107826008,0.0,0.0,0.0,1.9761362879772075,0.4240173692753363,179.83222367276912,169.4484960012354,97.030468943775,160.69047403467675,3.46668057086248,178.8250818888919,170.64337852125928,96.86827102635884,161.79151552941917,2.245742565895057,0.1571068584904367,0.0,0.0,-3.328300013035061,1.4934298822356595,3.738062294996212,0.0,0.0,-0.0445749404420325,3.0825416367304093,0.7855342924521835,0.0,0.0,-16.641500065175308,7.467149411178298,37.38062294996212,0.0,0.0,-0.4457494044203258,30.82541636730409
2,10,179.63070789572726,169.73853385571314,100.32190654903606,158.93943649859943,4.739458969425243,female,<40,0.0276991921764988,-0.2707951104114841,6.174476500791187,0.1144846897042555,-0.1421838818808396,0.0830975765294965,-0.8123853312344522,18.52342950237356,0.3434540691127665,-0.4265516456425189,179.2554414847169,169.90702865217608,98.35226951370002,159.3496645818714,4.498775506612844,179.38997130562214,169.4639271291987,97.030468943775,161.12531555923604,2.8973745782143965,-2.471923663080945,1.965139932602865,5.66485958539293,-5.746326226308684,4.4232640103587055,4.236670625476791,-8.845885440454282,1.2164843806212389,-4.996499776373469,4.887240092395047,-10.593958556061192,8.422028282583705,24.277969651683986,-24.627112398465787,18.956845758680167,31.77502969107593,-66.34414080340711,9.123632854659292,-37.473748322801015,36.65430069296285
