frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang
80,174.1290604364292,173.369465836268,117.92958012552089,175.49564796784455,2.986324688923844
81,174.0531369460265,171.46923439005187,121.28174195273576,175.39028187336123,5.587757599671193
82,176.49144630916655,178.99491399474581,114.59858660878223,179.2838400545296,5.111244256451755
83,178.3256486038009,177.33917277480774,111.17041383762879,178.1523897340054,4.608140691962262
84,178.74095479282474,176.36704926051178,110.67159852644852,176.0076740050546,2.2444864376091687
85,173.56020682549683,178.61964592655556,116.32731071778497,176.19777211147363,2.2581673780161395
86,176.21735455340368,178.6881122174959,116.11685343917344,173.01566048401912,1.761822746574353
87,172.98349825527708,176.73522732580307,118.44400486418726,175.16559369373672,2.290610042638548
88,170.50328094108053,177.5609409488148,107.52088887524314,171.67434966957316,0.6160599083992292
89,172.47940422251924,179.87066437427717,102.06369884978415,170.12819914758367,1.7786459045826177
90,169.96666320716432,178.94222175223484,98.24130817000605,155.262631328393,2.977878650399475
91,170.92786709488396,178.93493696810063,96.77565616939899,147.44462804825145,6.088871027116454
92,169.18192868024045,179.13024841659285,94.83440630626325,148.04622131432276,9.855670681998163
93,166.03964493738252,177.08474143658808,93.7376295434101,147.19504966189868,11.083630751478836
94,163.63529124987585,177.24443245536958,92.8357762363031,145.15426658020024,10.0315777323612
95,164.24837422393256,179.08260131525464,90.82791606503099,150.47432917533013,13.146283520699683
96,164.72219118404198,176.57288187827385,91.18176890056708,150.42410210118877,12.729990755185156
97,164.44186011376954,171.4909852716217,88.01078702327868,148.66557354074962,12.16253061946611
98,161.4330202587104,170.38070344633658,86.9148584155817,159.9150117815001,12.737348477866703
99,161.96934936244958,162.72067050569655,86.6496562924076,158.57470620191262,13.483648963023711
100,161.28826212490023,157.36396065540612,94.98444263417593,177.04110085597011,6.203447901691845
101,174.4375312483537,143.57125459502367,104.2134920270478,161.0016197560769,12.860113186185401
102,178.95591305582286,139.08858670426795,112.31054104547854,163.3095610186669,17.552223049549468
103,179.0759546472273,138.06686774565708,117.54317677132443,171.65610841596688,14.03624346792651
104,176.64515368209464,139.77920597106308,118.58693279368507,172.7857379607932,14.620873988631672
105,176.36704926051178,142.676981734532,118.00917670801385,172.0214523265945,11.768288932020653
106,173.07517773338492,148.01880242978478,121.88780188484623,179.56066343621112,13.23718702126314
107,169.95020152157232,155.86422214642198,119.7448812969422,169.64423219256506,8.011912740538378
108,172.87498365109818,166.32869286780416,101.88865803962796,172.5695749555144,18.083445383048684
109,175.51149051265648,172.8487052033858,99.8749174183634,144.3954660195669,15.772163513651321
110,175.304829608256,175.6652949883838,102.62856012117476,135.0,17.85622325731424
111,175.7321066997092,177.57971696570377,101.00995731171628,142.5963061883232,29.1676133795778
112,174.03551289874687,177.72689888519818,105.32501998539169,154.33321457531375,30.17352002964435
113,175.5282556795104,177.72872232829326,109.36425247826233,153.28417080383804,20.18325974377308
114,176.69448146517104,177.92839102909315,117.31560797344224,162.7341905049854,23.061519532293516
115,177.1743896609502,177.55593194236457,114.45026558328925,143.79741070999106,12.841896284172151
116,178.38621679481182,177.60899614393364,113.28235621348975,145.11982306613012,12.956483167255556
117,179.81772347968408,179.73012079238416,116.03920683195454,128.75368437900985,13.506807782206693
118,178.06941255883302,175.7321066997092,112.98871680208063,117.6785688761585,21.76492864203732
119,178.26747533001125,172.89882000159466,107.86848358455967,118.3682491567883,22.941158581408672
120,179.44751902398798,172.7626458042023,105.97389417239171,95.02303911228375,23.51953010220751
121,179.4270613023165,173.453709216706,106.44242601878662,91.93588867907869,24.675173198844618
