frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang
65,154.87085073513404,174.69302912899488,109.21267181718565,170.70764271526565,7.068322955393853
66,156.1891553011199,177.40896844325178,105.07348256145946,164.5140450927678,5.375895875958065
67,166.7963341403089,178.1413528190757,88.9190758133393,157.93210043758978,6.009005957494529
68,174.34006176886157,176.55613589887665,105.70863782901577,157.93210043758978,6.604835496753972
69,179.34806238694802,176.18351680183022,114.71332424350078,158.5969872739036,0.7276059931440776
70,175.87596070738158,177.21591591688306,116.94535360786153,157.7538550937028,0.35724705944386415
71,178.7852804167587,175.37119234990723,121.91070797884697,161.77492488864556,0.41256373915229005
72,178.04400342770444,166.81332316024748,106.61287598593393,168.0949700371205,2.7668788840957745
73,179.6495204303823,158.8383633041995,110.21328920121366,168.4167618107067,2.364638073306403
74,179.7217445387544,160.55194859940968,108.59053779421055,165.38224562040605,3.0167495939020093
75,176.08175113593262,175.30260067990326,106.94431698765968,169.23824532434662,2.290610042638521
76,174.06847307508022,177.6626941408762,102.70402361405678,164.98163936884933,3.205215931013495
77,172.64711829672223,177.46391559431115,104.01507768406728,167.1826317672048,10.532711823142018
78,171.5972799513397,175.61322795075662,103.05962007952002,154.7560009974646,25.210745506841953
79,169.7023442665769,173.34968899081528,98.77964618398886,166.7054080457796,18.969741439019554
80,168.03808110845543,168.04567347392523,106.10196652095217,175.34535927380702,11.42498408547414
81,171.20345553102473,157.20534676100542,106.28076477902295,178.60671706147866,10.292555852874093
82,177.3966851238075,129.4060428230158,132.02626891751987,175.39432908872232,7.918236371995144
83,178.35726308995234,118.88734635288974,136.45860513121215,176.09950625761812,3.399714159123259
84,177.24751459973132,120.07894997123901,90.77124275544116,170.01731076390493,0.17521590490532427
85,176.2439135648718,147.1346784816494,112.08530516960096,158.77558348530206,3.917813892350125
86,173.23272191402086,143.53453643356394,115.72252691633753,160.95876926156063,5.233210396000118
87,172.4700732223124,150.81408418388995,119.05460409907715,159.78094443626676,3.5495136492732713
88,166.6014688093531,158.13013680725447,110.43760974670593,152.68307886696147,2.838600471921552
89,165.17879787031248,164.69999038459764,112.28604797591206,158.4575400039756,2.8693269996627464
90,167.0872165531715,178.12461352915705,109.56425494539326,82.48404050243249,11.672177043656461
91,169.186122486375,172.29134564320321,103.5014508518289,108.93100378331727,11.30993247402023
92,172.95618958953443,175.26687265727455,95.83638550209025,153.36855745111498,4.467159061389262
93,175.79371440771766,175.99089216744852,115.60330982081615,119.14609428800446,11.348861520559431
94,176.60423203502742,177.52616752195786,123.55066201149998,125.58901808245687,0.7848246029918898
95,174.98216235719696,178.65387171588696,127.07926009835893,75.06858282186244,19.877383725241714
96,171.1409989763802,171.85674283502865,120.81810503898703,140.24433811071515,7.516127090994862
97,171.98176209938092,158.43624132824584,103.57043438516149,164.50120331297566,9.85680733327149
98,175.59100260640253,169.8004952010282,115.73751944055584,149.06402035172525,0.9183375877585493
99,176.711118280732,175.45258513221552,121.3760391510412,160.5790490537962,1.308631456512432
100,176.47608855259168,179.47496746131426,115.37099005018868,167.8698369151275,4.575881027977573
101,175.9907614678265,178.3582137776073,105.84621115375583,165.59656208839283,4.823485067441823
102,174.36931724236476,166.66027494914874,85.37892423446056,168.41413539258164,2.1210963966614713
103,172.25603579362985,167.50175818792914,90.65930092794395,171.29826741216826,3.8009232813863605
104,171.93446663671665,171.75035486837686,113.87129138332537,174.35593037823614,0.997793682586007
105,173.0569064885363,168.90201148964485,171.28949715684124,165.80579298720644,3.306654256159277
106,170.13419305691565,172.89965883454818,146.3346076574702,161.1468412355809,0.0
107,165.99496763045065,145.60894478380152,116.45248593975663,158.19091525856842,5.464206100048386
108,171.9832422645824,131.2385068226304,114.13577785357802,136.33709577918287,5.745649153935858
109,178.72257599142878,142.93257542708997,109.96563474580608,154.84069808396833,5.7646151651582045
